rehydration_id	parent_corpus_database_id	artifact_id	provider	url	expected_sha256	expected_byte_size	route_kind	download_status	target_local_path	actual_sha256	actual_byte_size	access_metadata_written	error
figure1_rehydrate_83d0cecc3c6ad061	score		osf	https://osf.io/download/yxw5t/		5189	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Replication Studies__repli_effect-size.csv	8a02001cae880d285c5191f2f2cabf809b43c16d4bb82b41e6fef44d6e54c034	5189		
figure1_rehydrate_5aeb41e2be18f01c	score		osf	https://osf.io/download/mhf8d/		1172	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Replication Studies__repli_effective.csv	7c0f74055aecb87a204224553c3bb41c3879340086fda22a9dd3890b58a046ac	1172		
figure1_rehydrate_d3b03ce62652e694	score		osf	https://osf.io/download/e9v5x/		823304	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Replication Studies__repli_extended.csv	9c8559c893742c09adbee7acab9054b49edbb2b4dce0d08ccc2772d9f2f5406d	823304		
figure1_rehydrate_cf35d619f0f49a60	score		osf	https://osf.io/download/cyr63/		427974	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Replication Studies__repli_stats_p1.csv	6d8b0a2e3cb08591dd836849863e667c5fe01f90c01c41f37bb5c5aea6f0e746	427974		
figure1_rehydrate_5c550aa5791b938a	score		osf	https://osf.io/download/7xfpq/		496823	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Replication Studies__repli_stats_p2.csv	f69b16f06ffff4b8b45a40cd6d647e9855c6ac0439219f510fee76b63a74d6ff	496823		
figure1_rehydrate_541f9205890621ae	score		osf	https://osf.io/download/6jhy7/		15169	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Replication Studies__repli_stats_p2_additional.csv	3ad098aabfb737c04efcb80e7ebade1740e314c84f19b0db4782a51bb54d3c32	15169		
figure1_rehydrate_eda3983053469693	score		osf	https://osf.io/download/h82yc/		324018	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Reproduction Studies__repro_stats.csv	b9174cc860144a4beaf7155a056dbee60c1042bd0a2fd9823a3c6733b8226642	324018		
figure1_rehydrate_3f32c32721bb1936	score		osf	https://osf.io/download/sw49d/		14012	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Reproduction Studies__repro_stats_additional.csv	de71141dfa680cd536902cef6c1978c37228761f74026956328e8132b261440a	14012		
figure1_rehydrate_9ba97ae581ff3662	score		osf	https://osf.io/download/k8e7w/		21590	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/Raw Data__Reproduction Studies__repro_vor.csv	ddb1e208dd9e29cf5d42b3293646f1544cc1b5315503422596370457859c8f10	21590		
figure1_rehydrate_6df94344b649ac1a	score	source_artifact_5e2abd392c8e35a6	osf	https://osf.io/download/xs6um/		67128	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/data-dictionary_score.xlsx	5da5a1423d4f51663924828276f807db5b0d77b33c607ad5e844d273ebffd9e3	67128		
figure1_rehydrate_93279fe300a7f066	score	source_artifact_7f0acc8ed54a8951	osf	https://osf.io/download/j2fp5/		19776684	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/extracted_claims.csv	a86ba837b95738f3cb6d876cd9b0ab86db540208fb8eb89c0fa2d5f47829f60a	19776684		
figure1_rehydrate_53b99d92393c45af	score	source_artifact_2ca53ca17781923f	osf	https://osf.io/download/y7bq5/		275444	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/orig_outcomes.csv	325b445d0a253342eb3d2d318aa4233bcca23c16866b5c1cc2733bab8f26478f	275444		
figure1_rehydrate_45d21f9688e72693	score	source_artifact_71c22330d3485e0e	osf	https://osf.io/download/2k34q/		1232675	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/orig_prereg-indicated.csv	98d90a6b1328f0fae70773dc70b3b1defb9ec7186bb821fb835f473c0b264821	1232675		
figure1_rehydrate_d5a586ef26b61fde	score	source_artifact_235b389a40839643	osf	https://osf.io/download/jg54h/		7472153	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/paper_metadata.csv	0f2beef44537aa2f123f8045281f91cc8d524186aec98e51909e7ea5934c660e	7472153		
figure1_rehydrate_e868c37574068d60	score	source_artifact_60fb25fa1a01ae94	osf	https://osf.io/download/2c8gh/		600432	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/repli_outcomes.csv	145c46e3e29a3ccca6017d4f22cca905c48bffb0e886fa4e568d57fa4f60513e	600432		
figure1_rehydrate_c3dfc59341e04917	score	source_artifact_37f618e0170857ef	osf	https://osf.io/download/7kydz/		789588	recorded_provider_manifest	existing_no_expected_checksum	data/raw/corpus_candidates/score/repro_prereg-check.csv	b4ae8638d4876332f5c104adcf59ccb282c46ed6acdd315a28f69eec473a94a6	789588		
figure1_rehydrate_de915556d3d99ca8	score	source_artifact_06096389cb489b2b	osf	https://osf.io/download/k5chq/	d62acb041a318f7d759347d2d1a553fce53e4f8b4cad296458954f9e36d91e89	1662	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_06096389cb489b2b__orig_stats_effective.csv	d62acb041a318f7d759347d2d1a553fce53e4f8b4cad296458954f9e36d91e89	1662		
figure1_rehydrate_9a9640fbe7898ab7	score	source_artifact_06731037f5318a82	osf	https://osf.io/download/mg794/	ff5c6e7ff4878c334280fc898ce3617b35d0e78d105fef55ffe1f8966ec82380	3494	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_06731037f5318a82__llm_research_question_table.csv	ff5c6e7ff4878c334280fc898ce3617b35d0e78d105fef55ffe1f8966ec82380	3494		
figure1_rehydrate_9a40b80bca49eb41	score	source_artifact_09acdcee90e66785	osf	https://osf.io/download/d5qke/	f763ecb2e7b3b87e407840d742e127238c85f6a8fd61f3cc3d44e7cba28dbad6	1555323	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_09acdcee90e66785__corr_orig-significance.csv	f763ecb2e7b3b87e407840d742e127238c85f6a8fd61f3cc3d44e7cba28dbad6	1555323		
figure1_rehydrate_63a202f07edc3795	score	source_artifact_0b54d96a7b163644	osf	https://osf.io/download/sw49d/	de71141dfa680cd536902cef6c1978c37228761f74026956328e8132b261440a	14012	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_0b54d96a7b163644__repro_stats_additional.csv	de71141dfa680cd536902cef6c1978c37228761f74026956328e8132b261440a	14012		
figure1_rehydrate_492ac1936df7a936	score	source_artifact_0d06f87c8486a92b	osf	https://osf.io/download/p8t4d/	46dac06c810983b476876a0970c793f89f4eab1a0b6facd9102517daa6e913aa	1377547	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_0d06f87c8486a92b__corr_umelb_cs_2.csv	46dac06c810983b476876a0970c793f89f4eab1a0b6facd9102517daa6e913aa	1377547		
figure1_rehydrate_fb9a3001b600b959	score	source_artifact_0d8483d7edd861bd	osf	https://osf.io/download/q6rtd/	f16dadc971507e65332b35d51ccc7dcc8ecb47cdc59281e200f79f2c3331381f	19614	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_0d8483d7edd861bd__repli_binary.csv	f16dadc971507e65332b35d51ccc7dcc8ecb47cdc59281e200f79f2c3331381f	19614		
figure1_rehydrate_c35874e9dc590cf3	score	source_artifact_1398a585844230d5	osf	https://osf.io/download/fz3w9/	9614c4f0125b4e6858a29a93bea5a75e9025e159456351ff9f9a436506bbd9ba	112461	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_1398a585844230d5__corr_twosix_cs_bushel.csv	9614c4f0125b4e6858a29a93bea5a75e9025e159456351ff9f9a436506bbd9ba	112461		
figure1_rehydrate_083ca439e9634f2b	score	source_artifact_13d8dc61978bfece	osf	https://osf.io/download/ta4sh/	fffa960680f033d72c83fbc277aa5cacc427326950c351279e209be66fdbb03c	198606	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_13d8dc61978bfece__corr_usc_cs_bushel.csv	fffa960680f033d72c83fbc277aa5cacc427326950c351279e209be66fdbb03c	198606		
figure1_rehydrate_48a310b1021317fa	score	source_artifact_144ddcd7d132bb32	osf	https://osf.io/download/dz5cs/	9fba8987ae6b9c60a7c97e1f82636f67f6ad1f8a3989440e589e55e1c0f8c6cd	291790	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_144ddcd7d132bb32__orig-material_availability.csv	9fba8987ae6b9c60a7c97e1f82636f67f6ad1f8a3989440e589e55e1c0f8c6cd	291790		
figure1_rehydrate_13cc130e497e8350	score	source_artifact_15538f6d8c37482d	osf	https://osf.io/download/4az3m/	ebc214715048ef7282b4ed29ec3a490ced0df45d664bbcd00611e7d10557c4ea	398413	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_15538f6d8c37482d__claims_non_significant_bushels.csv	ebc214715048ef7282b4ed29ec3a490ced0df45d664bbcd00611e7d10557c4ea	398413		
figure1_rehydrate_95e527ed240f3b8e	score	source_artifact_15f72c91b5c8d01b	osf	https://osf.io/download/smpd6/	51303fb991c4142c661c12bb042a8f905a0d134a2d7800199b602e72b5720afd	5416296	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_15f72c91b5c8d01b__score_paper_status.csv	51303fb991c4142c661c12bb042a8f905a0d134a2d7800199b602e72b5720afd	5416296		
figure1_rehydrate_e9f9e317c37072d0	score	source_artifact_16512bd0885e0a82	osf	https://osf.io/download/qgdwh/	d8ca765c5b0fbe303702fc592a90ceb14b1c4ee5a7eb53433efb802a958f70c9	20631	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_16512bd0885e0a82__score_paper_id-key.csv	d8ca765c5b0fbe303702fc592a90ceb14b1c4ee5a7eb53433efb802a958f70c9	20631		
figure1_rehydrate_63a47fd1ddb65aeb	score	source_artifact_1bfce2938e22cc9b	osf	https://osf.io/download/7kydz/	b4ae8638d4876332f5c104adcf59ccb282c46ed6acdd315a28f69eec473a94a6	789588	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_1bfce2938e22cc9b__repro_prereg-check.csv	b4ae8638d4876332f5c104adcf59ccb282c46ed6acdd315a28f69eec473a94a6	789588		
figure1_rehydrate_4d1e486620242849	score	source_artifact_1f772e28fd717448	osf	https://osf.io/download/7xfpq/	f69b16f06ffff4b8b45a40cd6d647e9855c6ac0439219f510fee76b63a74d6ff	496823	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_1f772e28fd717448__repli_stats_p2.csv	f69b16f06ffff4b8b45a40cd6d647e9855c6ac0439219f510fee76b63a74d6ff	496823		
figure1_rehydrate_7ca106be36208d1d	score	source_artifact_1feef64960a1b242	osf	https://osf.io/download/tj36g/	35e8dc4e314802d4dc6c495910d6d3a25e718d2d75b4674a7165de8bb5f9eaf0	12675700	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_1feef64960a1b242__corr_usc_hedging-humility.csv	35e8dc4e314802d4dc6c495910d6d3a25e718d2d75b4674a7165de8bb5f9eaf0	12675700		
figure1_rehydrate_403044ac5cb586bf	score	source_artifact_25360e38160177c8	osf	https://osf.io/download/y7bq5/	325b445d0a253342eb3d2d318aa4233bcca23c16866b5c1cc2733bab8f26478f	275444	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_25360e38160177c8__orig_outcomes.csv	325b445d0a253342eb3d2d318aa4233bcca23c16866b5c1cc2733bab8f26478f	275444		
figure1_rehydrate_83e51e18e9a1d72b	score	source_artifact_26e99693584d28f0	osf	https://osf.io/download/3hxzj/	e7b0eb2d6224520084be2b7a77be0e7f1cdc00b7b550a055b19ab69af61726ac	19618	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_26e99693584d28f0__score_rr-projects_not-sourced.csv	e7b0eb2d6224520084be2b7a77be0e7f1cdc00b7b550a055b19ab69af61726ac	19618		
figure1_rehydrate_d6f1b47f14759697	score	source_artifact_29844409443a6075	osf	https://osf.io/download/47jhm/	c961dfc59e269305ce09d097062995190fa295ec933420269f5dbf90c03d09ec	293410	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_29844409443a6075__repro_outcomes.csv	c961dfc59e269305ce09d097062995190fa295ec933420269f5dbf90c03d09ec	293410		
figure1_rehydrate_2b3d28cd71e6176e	score	source_artifact_2d85afafc8e56a7a	osf	https://osf.io/download/nakxy/	b8a3097b99f0c001c639f0e478b1fc488f7a50acd06dd63b985794526f8bbe25	2083298	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_2d85afafc8e56a7a__orig_claims_p2-single.csv	b8a3097b99f0c001c639f0e478b1fc488f7a50acd06dd63b985794526f8bbe25	2083298		
figure1_rehydrate_72c3f0a803047463	score	source_artifact_2e537ec6230518ee	osf	https://osf.io/download/mp3rq/	7121c97ea3c27c31ad4c553c87db7a15e4049f938cd1abe2ffe533c3a99857ac	4642	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_2e537ec6230518ee__llm_theory_data.csv	7121c97ea3c27c31ad4c553c87db7a15e4049f938cd1abe2ffe533c3a99857ac	4642		
figure1_rehydrate_2392932c60aa9941	score	source_artifact_2fb3d954fa1c5d8d	osf	https://osf.io/download/vxysn/	a00124f64116f8a3d9469697c331ad951209fef6b58b6c4791a8e167c6f57af2	2646	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_2fb3d954fa1c5d8d__llm_method_data.csv	a00124f64116f8a3d9469697c331ad951209fef6b58b6c4791a8e167c6f57af2	2646		
figure1_rehydrate_f19612605c3d0000	score	source_artifact_3168d3a3049a49bb	osf	https://osf.io/download/uxj48/	a02be5a8a278de8a2c63a17a163544c99d2a857d6957ea0e6a586ebb74ffb62e	64511	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_3168d3a3049a49bb__orig-material_author-outreach.csv	a02be5a8a278de8a2c63a17a163544c99d2a857d6957ea0e6a586ebb74ffb62e	64511		
figure1_rehydrate_6d24cdf474a2056b	score	source_artifact_3607e07def9b947b	osf	https://osf.io/download/c2vdn/	aae3b90a8a365dfddf796164a08a39e52bb951956f0f0aed7c4e05313f0f619d	324	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_3607e07def9b947b__changes_journal_metadata.csv	aae3b90a8a365dfddf796164a08a39e52bb951956f0f0aed7c4e05313f0f619d	324		
figure1_rehydrate_31d14e3f9978e808	score	source_artifact_37aaf07b28696776	osf	https://osf.io/download/tkqax/	6ef761225606c006e64a3dc7e021ec6d3f65472f872fdc5a75da9b95b54945fa	38426	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_37aaf07b28696776__corr_psu_cs_3.csv	6ef761225606c006e64a3dc7e021ec6d3f65472f872fdc5a75da9b95b54945fa	38426		
figure1_rehydrate_2f4ad4fa940e73d8	score	source_artifact_3866df40a2ca2660	osf	https://osf.io/download/24j8s/	e885be8474ed0a76ad8f1320a05877505d75e4d3e5fabb351372802e2cf8ea46	13300	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_3866df40a2ca2660__journal_repro-policies.csv	e885be8474ed0a76ad8f1320a05877505d75e4d3e5fabb351372802e2cf8ea46	13300		
figure1_rehydrate_d40193db7e11d252	score	source_artifact_3a37757c384ecc72	osf	https://osf.io/download/4s3de/	44a787c1f47c01ad0caa6b3ff3425a2e80a6950a3e44444e6583df1792a606bb	2829	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_3a37757c384ecc72__orig_effect-size.csv	44a787c1f47c01ad0caa6b3ff3425a2e80a6950a3e44444e6583df1792a606bb	2829		
figure1_rehydrate_0333f062b9c6adb6	score	source_artifact_41e9b28eecb6bd00	osf	https://osf.io/download/qjgwb/	1a8f9bb220cf2fd7e8027004f00bd03cc03cb6f83a4d7fc01a3d3044b98a75d6	71987	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_41e9b28eecb6bd00__orig_claims_bushel-complex.csv	1a8f9bb220cf2fd7e8027004f00bd03cc03cb6f83a4d7fc01a3d3044b98a75d6	71987		
figure1_rehydrate_b421e8e716abd65d	score	source_artifact_423571a34a226ed8	osf	https://osf.io/download/e58n9/	bfd3b5f39c296ab2ccffe6c5b1e6a9cb0e0e661d4d2055315ca250b5cbcf6c8d	229533	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_423571a34a226ed8__pr_outcomes.csv	bfd3b5f39c296ab2ccffe6c5b1e6a9cb0e0e661d4d2055315ca250b5cbcf6c8d	229533		
figure1_rehydrate_c96c687d005f39d6	score	source_artifact_43fbb3bf72b2ee26	osf	https://osf.io/download/pbftz/	fb39b2ad0b4324edc7cbf8d80781e16a8ac1ee511c32af58f84dc70099182108	658	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_43fbb3bf72b2ee26__orig_n_traditional.csv	fb39b2ad0b4324edc7cbf8d80781e16a8ac1ee511c32af58f84dc70099182108	658		
figure1_rehydrate_e114295e5d75d86f	score	source_artifact_444f260d07a0c7ae	osf	https://osf.io/download/dkqns/	490f4ac502d1ba56e1963da9f143c46273dd5af1343841e1c2ebc13f7ee53b5f	638	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_444f260d07a0c7ae__claims_traditional_power.csv	490f4ac502d1ba56e1963da9f143c46273dd5af1343841e1c2ebc13f7ee53b5f	638		
figure1_rehydrate_fce44085d4a41cc5	score	source_artifact_4472bfcb7118fbbb	osf	https://osf.io/download/nhw8q/	bb3511874ddfe78c590bd885df86b28243f397715d1373d55efd03f832213468	2487	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_4472bfcb7118fbbb__orig_n_ser.csv	bb3511874ddfe78c590bd885df86b28243f397715d1373d55efd03f832213468	2487		
figure1_rehydrate_e9eab91b8664157c	score	source_artifact_4bb95f7295d047c7	osf	https://osf.io/download/38upf/	b96bbe2e3bff63d2e8de027abedec65c8c6ab94ba6bce0bdf31e2966a990b6c7	557697	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_4bb95f7295d047c7__corr_sit_orig-authors.csv	b96bbe2e3bff63d2e8de027abedec65c8c6ab94ba6bce0bdf31e2966a990b6c7	557697		
figure1_rehydrate_a36407345b9b00bf	score	source_artifact_523a9773d926a203	osf	https://osf.io/download/ftxyn/	3473be513bd2fadb407cc8dbcb124b327a287c83288758edcae3093f7946c0e1	1137750	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_523a9773d926a203__corr_orig-significance_p1.csv	3473be513bd2fadb407cc8dbcb124b327a287c83288758edcae3093f7946c0e1	1137750		
figure1_rehydrate_b397cd5c8a62f30b	score	source_artifact_58232f0f76a9a52a	osf	https://osf.io/download/xs6um/	5da5a1423d4f51663924828276f807db5b0d77b33c607ad5e844d273ebffd9e3	67128	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_58232f0f76a9a52a__data-dictionary_score.xlsx	5da5a1423d4f51663924828276f807db5b0d77b33c607ad5e844d273ebffd9e3	67128		
figure1_rehydrate_0eda236612b9099c	score	source_artifact_5af5d9345cceabc6	osf	https://osf.io/download/tje32/	e5336bb35cc79c951347cb9a90d633b5b3ca30fc4dd434eaf8d8e431920e6e39	16739	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_5af5d9345cceabc6__corr_twosix_cs_3.csv	e5336bb35cc79c951347cb9a90d633b5b3ca30fc4dd434eaf8d8e431920e6e39	16739		
figure1_rehydrate_dc1715baf0f14c95	score	source_artifact_5d244bca6a633960	osf	https://osf.io/download/tcb8q/	35761c9f88f4cd0da8b224a210011dcc8fecf7ab9858edc06625c14018963c61	3882	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_5d244bca6a633960__journal_metadata_raw.csv	35761c9f88f4cd0da8b224a210011dcc8fecf7ab9858edc06625c14018963c61	3882		
figure1_rehydrate_97c67d55ac1a5fd5	score	source_artifact_63c5d8ccaa3146b4	osf	https://osf.io/download/9wfc6/	a3f5db5d35d4d506d6598d66e1e6c1022aeb8aa5623d361a83d33fefbfc566a3	244	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_63c5d8ccaa3146b4__changes_score_rr_status.csv	a3f5db5d35d4d506d6598d66e1e6c1022aeb8aa5623d361a83d33fefbfc566a3	244		
figure1_rehydrate_e957e9c11080865e	score	source_artifact_667f416c9dba4e43	osf	https://osf.io/download/uhavw/	a8ffe63b76eac0a2f403320a6da0e883aa0c28be6716ebe8e4ae7c80c3f18683	71469	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_667f416c9dba4e43__corr_usc_cs_1.csv	a8ffe63b76eac0a2f403320a6da0e883aa0c28be6716ebe8e4ae7c80c3f18683	71469		
figure1_rehydrate_8b04d3e41a26f379	score	source_artifact_699994f98a75f80f	osf	https://osf.io/download/e498m/	f1085808d949753ce4c0b6e2cb937b81bcbc1ea2df178f5fa62194df2d05934f	1728	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_699994f98a75f80f__changes_repro_summary.csv	f1085808d949753ce4c0b6e2cb937b81bcbc1ea2df178f5fa62194df2d05934f	1728		
figure1_rehydrate_eb9497a87551e68a	score	source_artifact_6c3425eee6cf3ced	osf	https://osf.io/download/j4gkp/	3474ceba71411dc18393616080fdce68af91132d13749a3a3d92f26ce393e10a	8866300	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_6c3425eee6cf3ced__paper_metadata_raw.csv	3474ceba71411dc18393616080fdce68af91132d13749a3a3d92f26ce393e10a	8866300		
figure1_rehydrate_c4a255041a262ebf	score	source_artifact_6f3ae46af06798e8	osf	https://osf.io/download/k8e7w/	ddb1e208dd9e29cf5d42b3293646f1544cc1b5315503422596370457859c8f10	21590	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_6f3ae46af06798e8__repro_vor.csv	ddb1e208dd9e29cf5d42b3293646f1544cc1b5315503422596370457859c8f10	21590		
figure1_rehydrate_d42cd3b1e87e9d7d	score	source_artifact_6ff710091ae32af0	osf	https://osf.io/download/kxr7p/	44636d7e00146d8112fa2980a242212a8738805073df03a132428f12188ea878	36704	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_6ff710091ae32af0__claims_bushel_ids.csv	44636d7e00146d8112fa2980a242212a8738805073df03a132428f12188ea878	36704		
figure1_rehydrate_96ebb6490b89bd81	score	source_artifact_71bd39d1eaba46da	osf	https://osf.io/download/68xp3/	b86850df05d9b7272d1cde09a539b8578153b124c2f2f8edf2a9acef95b3ffb2	224907	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_71bd39d1eaba46da__corr_scholarcy.csv	b86850df05d9b7272d1cde09a539b8578153b124c2f2f8edf2a9acef95b3ffb2	224907		
figure1_rehydrate_f9486013c676acff	score	source_artifact_72a659b2e305f998	osf	https://osf.io/download/dx759/	965e083c0329c9c8143282eab1edf3df9bc7f79b0050731bf7ebf99f5cd926b1	30415	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_72a659b2e305f998__score_rr-project_types.csv	965e083c0329c9c8143282eab1edf3df9bc7f79b0050731bf7ebf99f5cd926b1	30415		
figure1_rehydrate_f37945179258c180	score	source_artifact_72ff44c262a8912f	osf	https://osf.io/download/pcyjg/	2c6c906a8a3e2fcdf35850a78b58b239717801baf003b95192cb80725ab71f87	23030	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_72ff44c262a8912f__changes_pr_data-form.csv	2c6c906a8a3e2fcdf35850a78b58b239717801baf003b95192cb80725ab71f87	23030		
figure1_rehydrate_676c48f186433042	score	source_artifact_731f7005ef7259cc	osf	https://osf.io/download/p7x53/	e8c1407bd1fd63e88da9164867636440dae832215f9439612f9f8dd336045ea9	2700116	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_731f7005ef7259cc__corr_umelb_cs_1.csv	e8c1407bd1fd63e88da9164867636440dae832215f9439612f9f8dd336045ea9	2700116		
figure1_rehydrate_4c7cb16369d9897b	score	source_artifact_7365352b738ba247	osf	https://osf.io/download/6t8gy/	e885be8474ed0a76ad8f1320a05877505d75e4d3e5fabb351372802e2cf8ea46	13300	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_7365352b738ba247__repro_journal_policies.csv	e885be8474ed0a76ad8f1320a05877505d75e4d3e5fabb351372802e2cf8ea46	13300		
figure1_rehydrate_0bc1a075035c7878	score	source_artifact_737cc3f427612b29	osf	https://osf.io/download/wq65j/	2df78b221a5f8563e7b8ab99f764572203641375362a6fde6787be062c67be5f	927	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_737cc3f427612b29__repli_exclusions.csv	2df78b221a5f8563e7b8ab99f764572203641375362a6fde6787be062c67be5f	927		
figure1_rehydrate_c0b33f5931904069	score	source_artifact_76277e721206a18f	osf	https://osf.io/download/2e5nk/	33ca1a5dabf0c097638ebc9318c7ff0bfda03a387fc36b11d5ea067e2f849b0d	55881	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_76277e721206a18f__rr_internal_tracking.csv	33ca1a5dabf0c097638ebc9318c7ff0bfda03a387fc36b11d5ea067e2f849b0d	55881		
figure1_rehydrate_4538fae0c322a37c	score	source_artifact_7874764f6c242ee5	osf	https://osf.io/download/xscnj/	e9e44e6abb02b2da3fe52c8c59747b8697f1d6150409973d68f21626225f56ef	2540	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_7874764f6c242ee5__claims_ser_power.csv	e9e44e6abb02b2da3fe52c8c59747b8697f1d6150409973d68f21626225f56ef	2540		
figure1_rehydrate_a90a708094000efb	score	source_artifact_79a83a9eb98e2a7b	osf	https://osf.io/download/sgqf8/	ebc214715048ef7282b4ed29ec3a490ced0df45d664bbcd00611e7d10557c4ea	398413	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_79a83a9eb98e2a7b__orig_claims_bushel-non-sig.csv	ebc214715048ef7282b4ed29ec3a490ced0df45d664bbcd00611e7d10557c4ea	398413		
figure1_rehydrate_0f68573c8e4795af	score	source_artifact_7a18317a5b2bdd1b	osf	https://osf.io/download/bhpuv/	d33a898b0dd098f3256dcc541f007c750d2df4b5cd28e8d62d4e50af202c9fec	1446	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_7a18317a5b2bdd1b__changes_pr_outreach.csv	d33a898b0dd098f3256dcc541f007c750d2df4b5cd28e8d62d4e50af202c9fec	1446		
figure1_rehydrate_709c050ae41f76f8	score	source_artifact_7aa29d359ac34e70	osf	https://osf.io/download/9m57d/	30f3d4bec0692845ccf5de86cbcf22fec6fb1cec2afd59d499857301e0c35998	7414273	source_artifact_status	existing_verified	data/raw/source_artifacts/figure1/score/source_artifact_7aa29d359ac34e70__orig_claims_p2-bushel.csv	30f3d4bec0692845ccf5de86cbcf22fec6fb1cec2afd59d499857301e0c35998	7414273		
