point_id,nct_id,D,N,registered_result_rows,primary_rows,secondary_rows,other_prespecified_rows,conversion_methods,field,field_label,source_family,study_type,allocation,phases,overall_status,primary_completion_date,results_first_submit_date,lead_sponsor_class,intervention_types,outcome_title,source_url,row_unit,log10_N,log10_D
ctgov_api_trial_median_03089,NCT01535014,0.2545790849076737,242.0,16,6,10,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-06,,INDUSTRY,DRUG,Average Body Weight Change After 24 Weeks of Treatment,https://clinicaltrials.gov/study/NCT01535014,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.383815365980431,-0.5941772789317658
ctgov_api_trial_median_03090,NCT01536093,0.7141436649825212,42.0,6,1,5,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2013-12,,OTHER,OTHER,Urinary Secretary IgA Concentration at 2 Weeks of Age,https://clinicaltrials.gov/study/NCT01536093,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6232492903979006,-0.14621441198725782
ctgov_api_trial_median_03091,NCT01536379,0.029526341030929357,25.0,1,0,1,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2016-02,,INDUSTRY,DRUG,Proportion of Participants With Episodes of Acute Rejection at Week 24 and Week 52,https://clinicaltrials.gov/study/NCT01536379,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.3979400086720377,-1.5297903684271767
ctgov_api_trial_median_03092,NCT01536405,0.19198906148506578,1228.0,9,9,0,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-07-02,,INDUSTRY,BIOLOGICAL,Geometric Mean Titer (GMT) of Measles Virus Antibodies,https://clinicaltrials.gov/study/NCT01536405,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.089198366805149,-0.7167235143798032
ctgov_api_trial_median_03093,NCT01537042,0.9080499992082085,25.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-10,,INDUSTRY,DRUG,Ratio From Baseline to the End of the 2-week Maintenance Period in Periodic Limb Movement Index (PLMI),https://clinicaltrials.gov/study/NCT01537042,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.3979400086720377,-0.04189023762165387
ctgov_api_trial_median_03094,NCT01537068,0.608718745864811,55.5,2,1,1,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2016-08,,OTHER,DRUG,Hamilton Rating Scale for Depression (HDRS24),https://clinicaltrials.gov/study/NCT01537068,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7442929831226763,-0.21558332367776595
ctgov_api_trial_median_03095,NCT01537432,1.9127494503814397,35.0,1,1,0,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2014-12,,INDUSTRY,DRUG,Percentage of Participants Achieving Skin Histology Response After Secukinumab Treatment From Baseline to Week 12,https://clinicaltrials.gov/study/NCT01537432,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.5440680443502757,0.281658085843765
ctgov_api_trial_median_03096,NCT01538199,1.1292860716300483,15.5,4,4,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2015-08,,OTHER,DEVICE,Change in Hamilton Depression Rating Scale (HAM-D 17) Score,https://clinicaltrials.gov/study/NCT01538199,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.1903316981702914,0.05280397167946565
ctgov_api_trial_median_03097,NCT01539538,0.18040663525519168,357.0,1,1,0,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-12,,INDUSTRY,DRUG,Patient Global Satisfaction,https://clinicaltrials.gov/study/NCT01539538,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.552668216112193,-0.7437474933920688
ctgov_api_trial_median_03098,NCT01539642,0.5018006221937372,172.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-01,,INDUSTRY,DRUG,Time-weighted Summed Pain Intensity Difference (SPID) Over the 48-hour Study Period (SPID-48).,https://clinicaltrials.gov/study/NCT01539642,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2355284469075487,-0.2994688045297
ctgov_api_trial_median_03099,NCT01541215,0.5512136263877152,134.0,4,1,3,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2017-11-15,,INDUSTRY,DRUG,Change in HbA1c (Glycosylated Haemoglobin),https://clinicaltrials.gov/study/NCT01541215,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.1271047983648077,-0.25868005490332335
ctgov_api_trial_median_03100,NCT01541917,0.07936155980407188,289.0,12,4,8,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2016-04,,OTHER,BEHAVIORAL,Change in Pain Intensity,https://clinicaltrials.gov/study/NCT01541917,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.4608978427565478,-1.1003898049712653
ctgov_api_trial_median_03101,NCT01542034,0.9520764477093867,506.0,4,2,2,0,chinn_log_risk_ratio_to_d; event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-05,,INDUSTRY,DRUG,Percentage of Participants Who Achieved a Composite 1-grade Response,https://clinicaltrials.gov/study/NCT01542034,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7041505168397992,-0.02132817820653142
ctgov_api_trial_median_03102,NCT01542307,0.4236450153769336,44.0,7,1,5,1,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2015-09,,OTHER,BIOLOGICAL,Change in Pain Scores From 0-30 Minutes on a Visual Analog Scale (VAS),https://clinicaltrials.gov/study/NCT01542307,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.6434526764861874,-0.3729978991521238
ctgov_api_trial_median_03103,NCT01542502,0.5665899674902459,24.0,2,1,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2013-06,,OTHER,DRUG,Peak Oxygen Consumption (Peak VO2),https://clinicaltrials.gov/study/NCT01542502,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.380211241711606,-0.24673111972415995
ctgov_api_trial_median_03104,NCT01542788,3.429642528404207,278.0,3,1,2,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-11,,INDUSTRY,DRUG,Percentage of Participants Achieving SVR12,https://clinicaltrials.gov/study/NCT01542788,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.444044795918076,0.5352488558935127
ctgov_api_trial_median_03105,NCT01542957,0.10186856084124414,106.0,3,1,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2014-11,,OTHER,BEHAVIORAL,"Change From Baseline in Beck Depression Inventory-Second Edition (BDI-II) at the End of Therapy, 3 and 12-month Follow-up",https://clinicaltrials.gov/study/NCT01542957,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0253058652647704,-0.9919598293390605
ctgov_api_trial_median_03106,NCT01543178,0.2041985497969343,636.0,1,1,0,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-06,,INDUSTRY,DRUG,Repeat Treatment Responders,https://clinicaltrials.gov/study/NCT01543178,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.803457115648414,-0.6899473465655901
ctgov_api_trial_median_03107,NCT01543490,0.21330823695548454,548.0,2,1,1,0,event_count_or_to_d_from_count_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2020-02-04,,INDUSTRY,DRUG; OTHER,Number of Participants in the ITT Population With a Reduction in the Day 1 (Baseline) Total Clinical Signs and Symptom Score by at Least 2 Units at Day 15 With No Worsening of Any Sign or Symptom,https://clinicaltrials.gov/study/NCT01543490,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.738780558484369,-0.6709923738274338
ctgov_api_trial_median_03108,NCT01543685,0.3622927966862687,186.0,32,4,28,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-06,,INDUSTRY,DRUG,The Time-Weighted Summed Pain Intensity Difference Measured Using the 100-mm Visual Analogue Scale From 0 to 48 Hours After Trial Entry (VASSPID-48),https://clinicaltrials.gov/study/NCT01543685,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2695129442179165,-0.440940300772266
ctgov_api_trial_median_03109,NCT01544062,0.18469846627172248,66.0,31,2,29,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2013-12,,OTHER,DRUG,24 Hour Postoperative Opioid Consumption,https://clinicaltrials.gov/study/NCT01544062,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.8195439355418688,-0.7335367109078541
ctgov_api_trial_median_03110,NCT01544179,0.05199620273935814,253.0,10,1,9,0,chinn_log_hazard_ratio_to_d; chinn_log_odds_ratio_to_d,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-05-05,,INDUSTRY,DRUG,"Progression-Free Survival (Site Read, Investigator Assessment)",https://clinicaltrials.gov/study/NCT01544179,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.403120521175818,-1.2840283715490326
ctgov_api_trial_median_03111,NCT01544491,0.18325322886888132,106.0,3,3,0,0,event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2016-10-03,,INDUSTRY,DRUG,Number of Participants Having Reached the Composite Efficacy Endpoint of Biopsy-proven Acute Rejection,https://clinicaltrials.gov/study/NCT01544491,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0253058652647704,-0.7369483644762806
ctgov_api_trial_median_03112,NCT01545076,0.5512361170159403,113.5,10,2,8,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2016-09,,INDUSTRY,BIOLOGICAL,Percentage (%) of Subjects With CIDP Relapse or Are Withdrawn for Any Other Reason During the Subcutaneous (SC) Treatment Period,https://clinicaltrials.gov/study/NCT01545076,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.0549958615291413,-0.25866233517361686
ctgov_api_trial_median_03113,NCT01545375,0.05103220607309241,1639.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2016-07-26,,INDUSTRY,BIOLOGICAL,Time to Occurrence of Any Acute Otitis Media (AOM) Diagnosed and Verified Against American Academic of Pediatrics (AAP) Criteria,https://clinicaltrials.gov/study/NCT01545375,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,3.214578953570499,-1.2921556571300092
ctgov_api_trial_median_03114,NCT01546142,0.8073840455694657,516.0,4,2,2,0,chinn_log_risk_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-05,,INDUSTRY,DRUG,Percentage of Participants Who Achieved a Composite 1-grade Response,https://clinicaltrials.gov/study/NCT01546142,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.7126497016272113,-0.09291983678055019
ctgov_api_trial_median_03115,NCT01549964,0.4500738324569681,245.5,12,4,8,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,TERMINATED,2014-03,,INDUSTRY,DRUG,Change From Baseline in Glycosylated Hemoglobin (HbA1c),https://clinicaltrials.gov/study/NCT01549964,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.3900514964589874,-0.34671623645033284
ctgov_api_trial_median_03116,NCT01552057,0.2569556715875084,386.0,30,6,24,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-12,,INDUSTRY,DRUG,Change From Baseline to 10 Weeks in the BPI 24-Hour Average Pain Severity Item of the BPI-Modified Short Form Score (MMRM),https://clinicaltrials.gov/study/NCT01552057,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.586587304671755,-0.5901417920205485
ctgov_api_trial_median_03117,NCT01552343,0.5325575918050977,56.0,5,0,5,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2012-05,,INDUSTRY,DRUG,Change From Baseline to Month 1 on Nocturia Impact (NI) Total Score,https://clinicaltrials.gov/study/NCT01552343,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7481880270062005,-0.27363341990669754
ctgov_api_trial_median_03118,NCT01552681,0.2728064523242919,51.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,TERMINATED,2015-01,,NIH,BIOLOGICAL; OTHER,Change From Screening in Stimulated Whole Salivary Flow at Week 24,https://clinicaltrials.gov/study/NCT01552681,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7075701760979363,-0.564145362110512
ctgov_api_trial_median_03119,NCT01552694,0.39166226402202997,36.0,3,3,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-10,,OTHER,DRUG,Inflammatory Biomarker 1: Plasma hsCRP Concentration,https://clinicaltrials.gov/study/NCT01552694,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.5563025007672873,-0.4070882699545066
ctgov_api_trial_median_03120,NCT01552902,0.47007850294265924,274.0,3,3,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2014-05-22,,INDUSTRY,DRUG,"Change From Baseline in Attention-Deficit/Hyperactivity Disorder Rating Scale, Fourth Edition (ADHD-RS-IV) Total Score at Week 6",https://clinicaltrials.gov/study/NCT01552902,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.437750562820388,-0.32782960898373104
ctgov_api_trial_median_03121,NCT01552915,0.4731250572936275,273.0,6,3,3,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2014-01-22,,INDUSTRY,DRUG,"Change From Baseline in Attention-Deficit/Hyperactivity Disorder Rating Scale, Fourth Edition (ADHD-RS-IV) Total Score at Week 8",https://clinicaltrials.gov/study/NCT01552915,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.436162647040756,-0.3250240505644549
ctgov_api_trial_median_03122,NCT01553188,0.5309858704078049,18.0,1,0,1,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2017-04-20,,NIH,DRUG,Overall Survival,https://clinicaltrials.gov/study/NCT01553188,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.255272505103306,-0.2749170353885241
ctgov_api_trial_median_03123,NCT01553591,0.24845111024639804,853.5,4,2,2,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-07-29,,INDUSTRY,DRUG,Percentage of Participants Who Were Composite Responders Based on Improvements From Baseline in Daily Worst Abdominal Pain And Daily Stool Consistency Scores,https://clinicaltrials.gov/study/NCT01553591,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.9312035254507522,-0.6047590581947339
ctgov_api_trial_median_03124,NCT01553747,0.3828052360595438,763.5,4,2,2,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-01-09,,INDUSTRY,DRUG,Percentage of Participants Who Were Composite Responders Based on Improvements From Baseline in Daily Worst Abdominal Pain and Daily Stool Consistency Scores,https://clinicaltrials.gov/study/NCT01553747,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.88280904139244,-0.4170221305184575
ctgov_api_trial_median_03125,NCT01554163,0.11144143526634083,238.0,7,1,6,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-03,,INDUSTRY,DRUG,Time-Weighted Mean Change From Baseline in Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Pain Subscale,https://clinicaltrials.gov/study/NCT01554163,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.376576957056512,-0.9529533032223027
ctgov_api_trial_median_03126,NCT01554176,0.0758711202623723,119.0,5,2,3,0,chinn_log_odds_ratio_to_d; event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,TERMINATED,2013-09-03,,INDUSTRY,DRUG,Change From Baseline to Week 6 in Montgomery Asberg Depression Rating Scale (MADRS) Total Score,https://clinicaltrials.gov/study/NCT01554176,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.075546961392531,-1.1199235033858508
ctgov_api_trial_median_03127,NCT01555125,3.074118145564792,117.5,4,4,0,0,event_count_or_to_d_from_percent_measure,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2016-10-24,,INDUSTRY,DRUG,Efficacy of Secukinumab Compared to Placebo in Subjects With Moderate to Severe Chronic Plaque-type Psoriasis Measure:IGA (Investigator's Global Assessment) With a 0 or 1 Response at Week 12,https://clinicaltrials.gov/study/NCT01555125,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.070037866607755,0.48772055443921647
ctgov_api_trial_median_03128,NCT01555164,0.10896692367394413,353.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-09,,INDUSTRY,BEHAVIORAL; DRUG,Change From Baseline in Glycosylated Hemoglobin (HbA1c) at Week 24,https://clinicaltrials.gov/study/NCT01555164,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5477747053878224,-0.9627053098195248
ctgov_api_trial_median_03129,NCT01555463,0.2261377265701404,961.0,2,2,0,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2014-01,,INDUSTRY,DRUG,Nominal Change From Baseline in Inflammatory Lesion (IL) Count at End of Treatment (LOCF),https://clinicaltrials.gov/study/NCT01555463,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.9827233876685453,-0.6456269782364693
ctgov_api_trial_median_03130,NCT01556165,0.36264024567619696,127.0,4,1,3,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-12,,INDUSTRY,DRUG,Change From Baseline to Week 26 in UPDRS Total Score,https://clinicaltrials.gov/study/NCT01556165,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.103803720955957,-0.44052399972981054
ctgov_api_trial_median_03131,NCT01556204,0.14700508875168578,73.0,3,1,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2015-12,,OTHER,PROCEDURE,Operative Time,https://clinicaltrials.gov/study/NCT01556204,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.863322860120456,-0.8326676313843048
ctgov_api_trial_median_03132,NCT01556763,1.3065340969303514,7.0,2,0,2,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE1,COMPLETED,2008-08,,INDUSTRY,DRUG,N100 Gating Ratio,https://clinicaltrials.gov/study/NCT01556763,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,0.8450980400142568,0.11612074809738533
ctgov_api_trial_median_03133,NCT01557166,0.2661877209979114,334.0,1,1,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-06-01,,INDUSTRY,DRUG,Change From Baseline in Apnoea-hypopnoea Index (AHI),https://clinicaltrials.gov/study/NCT01557166,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.5237464668115646,-0.5748119820162831
ctgov_api_trial_median_03134,NCT01558271,0.08421709124596413,406.0,24,2,22,0,event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-10,,INDUSTRY,DRUG,Change From Baseline in Glycosylated Hemoglobin (HbA1c) at 26 Weeks,https://clinicaltrials.gov/study/NCT01558271,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.6085260335771943,-1.074599762650287
ctgov_api_trial_median_03135,NCT01559116,0.472673252199654,271.0,70,7,63,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2013-08,,INDUSTRY,DEVICE; DRUG,Forced Expiratory Volume in 1 Second (FEV1) AUC0-24h Response [L] After 6 Weeks Treatment.,https://clinicaltrials.gov/study/NCT01559116,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.432969290874406,-0.32543897301074004
ctgov_api_trial_median_03136,NCT01559259,0.2164207724089031,181.0,379,7,372,0,chinn_log_hazard_ratio_to_d; event_count_or_to_d_from_percent_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE2,COMPLETED,2012-09-13,,INDUSTRY,DRUG,Time-Weighted Sum of Pain Relief Rating and Pain Intensity Difference Scores From 0 to 8 Hours (SPRID 0-8),https://clinicaltrials.gov/study/NCT01559259,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.2576785748691846,-0.6647010572918673
ctgov_api_trial_median_03137,NCT01559311,0.25985034145983044,53.5,4,4,0,0,two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,NA,COMPLETED,2015-11,,INDUSTRY,DEVICE,LVEF,https://clinicaltrials.gov/study/NCT01559311,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.7283537820212285,-0.5852767081502511
ctgov_api_trial_median_03138,NCT01559454,0.4375885370218079,10.0,6,1,5,0,chinn_log_odds_ratio_to_d; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE4,COMPLETED,2014-05,,OTHER,DRUG,Analgesia,https://clinicaltrials.gov/study/NCT01559454,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,1.0,-0.35893406321342775
ctgov_api_trial_median_03139,NCT01560624,0.15708425687766348,690.0,5,2,3,0,chinn_log_hazard_ratio_to_d; event_count_or_to_d_from_count_measure; two_sided_p_value_proxy_with_api_group_denominators,clinical medicine,Clinical medicine,ClinicalTrials.gov API registered outcome results,INTERVENTIONAL,RANDOMIZED,PHASE3,COMPLETED,2018-06-24,,INDUSTRY,DRUG,Time to First Clinical Worsening Event,https://clinicaltrials.gov/study/NCT01560624,one_trial_median_of_registered_primary_secondary_other_prespecified_ratio_or_event_results,2.838849090737255,-0.8038673381539152
