point_id,plot_name,source_layer,source_family,source_label,citation_key,row_unit,unit_id,row_label,D,N,support_or_significance,source_file,source_row_number,study_type,allocation,trial_phase,completion_year,outcome_type,outcome_id,p_value,method,param_type,param_value,phase_2plus_flag,admission_reason,log10_N,log10_D,two_sample_p05_boundary_D,above_two_sample_p05_curve
ctgov_primary_randomized_02359,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02397473,Overall Mean Change From Baseline in Number of Weekly Cluster Headache Attacks,0.4016984419709642,109.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,40792,Interventional,Randomized,Phase 3,2018.0,Primary,1,0.036,Mixed Models Analysis,LSMean Difference,-3.47,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.037426497940624,-0.39609985272121656,0.37546100449584924,True
ctgov_primary_randomized_02360,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02397694,Percentage of Participants With HIV-1 RNA < 50 Copies/mL as Determined by the FDA-defined Snapshot Algorithm.,0.1362675074869913,98.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89605,Interventional,Randomized,Phase 2,2019.0,Primary,1,0.5,Cochran-Mantel-Haenszel,Difference in percentages,2.9,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.9912260756924949,-0.8656076878290581,0.3959725212427651,False
ctgov_primary_randomized_02361,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02403830,Platelet Reactivity Measured by VerifyNow P2Y12,0.4104379817977103,30.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89670,Interventional,Randomized,Phase 4,2016.0,Primary,1,0.261,Mixed Models Analysis,Mean Difference (Final Values),-32.0,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.4771212547196624,-0.38675245656607293,0.7156776574868629,False
ctgov_primary_randomized_02362,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02406443,Percent Change in Fractional Excretion of Sodium (FENA),0.8373814426434872,36.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,48065,Interventional,Randomized,Phase 4,2017.0,Primary,1,=0.012,"Regression, Linear",Mean Difference (Final Values),46.0,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.5563025007672873,-0.077076667814067,0.653321328180018,True
ctgov_primary_randomized_02363,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02408523,Time to the Second Primary Generalized Tonic Clonic (PGTC) Seizure During the 24-week Treatment Period From Visit 2 (Week 0) to Visit 10 (Week 24),0.4230461391842772,242.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,17505,Interventional,Randomized,Phase 3,2019.0,Primary,1,<0.001,"Regression, Cox",Hazard Ratio (HR),0.54,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.383815365980431,-0.3736122640661453,0.25198251351812323,True
ctgov_primary_randomized_02364,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02410902,Primary Outcome Measurements to Determine Efficacy of Treatment With CM-AT Versus Placebo for Changes in the Aberrant Behavior Checklist Subscale for Irritability / Agitation (ABC-I) Between Baseline and Week 12/Termination Visit,0.1428078176663551,190.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89763,Interventional,Randomized,Phase 3,2017.0,Primary,1,0.325,ANCOVA,MMRM,0.3215,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.278753600952829,-0.8452480175148336,0.28438146437095907,False
ctgov_primary_randomized_02365,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02411448,Part B: Progression Free Survival (PFS),0.3333092921478462,545.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,17516,Interventional,Randomized,Phase 3,2023.0,Primary,1,<0.0001,Log Rank,Hazard Ratio (HR),0.591,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.7363965022766426,-0.4771525787118613,0.1679112657906146,True
ctgov_primary_randomized_02366,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02411578,Number of Hypoglycemic Events ≥50 mg/dl 15 Minutes AND ≥ 70 mg/dl 30 Minutes After Initial Treatment,0.0049160311995896,26.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89700,Interventional,Randomized,Phase 2,2016.0,Primary,1,0.99,Mixed Models Analysis,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.414973347970818,-2.3083853695271204,0.7687611233160618,False
ctgov_primary_randomized_02367,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02413008,Variation in Serum Levels of Follicle Stimulating Hormone (FSH),0.3686262362083445,61.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89780,Interventional,Randomized,Phase 2,2017.0,Primary,1,0.15,Wilcoxon (Mann-Whitney),,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.7853298350107671,-0.43341375800728754,0.5018953467227106,False
ctgov_primary_randomized_02368,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02413398,Adjusted Mean Change From Baseline in Hemoglobin A1c (HbA1c) at Week 24,0.3673185850683398,321.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,17550,Interventional,Randomized,Phase 3,2017.0,Primary,1,<0.001,Mixed Models Analysis,Mean Difference (Final Values),-0.34,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.506505032404872,-0.43495709727836573,0.21878904392299164,True
ctgov_primary_randomized_02369,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02415127,Change From Baseline to Week 26 in the Friedreich's Ataxia Rating Scale (FARS)-mNeuro Score,0.126458584054359,92.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89779,Interventional,Randomized,Phase 3,2016.0,Primary,1,0.5442,ANCOVA,,,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.9637878273455553,-0.8980516852526854,0.40868074180933894,False
ctgov_primary_randomized_02370,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02417935,Change From Baseline to 12 Weeks in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point Numeric Rating Scale (NRS),0.0441992887881196,304.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89719,Interventional,Randomized,Phase 4,2017.0,Primary,1,0.7,Mixed Models Analysis,Mean Difference (Final Values),0.072,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.482873583608754,-1.3545847188382423,0.22482328793656342,False
ctgov_primary_randomized_02371,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02420262,Change in HbA1c (Glycosylated Haemoglobin),0.3459158117621431,506.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,17577,Interventional,Randomized,Phase 3,2016.0,Primary,1,<0.0001,Mixed Models Analysis,Treatment contrast,-0.02,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.7041505168397992,-0.4610295859934396,0.17426205382898666,True
ctgov_primary_randomized_02372,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02421939,Duration of Overall Survival (OS),0.3675839864850414,371.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,40920,Interventional,Randomized,Phase 3,2023.0,Primary,1,0.0004,Log Rank,Hazard Ratio (HR),0.637,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.569373909615046,-0.4346434165804467,0.203512519948228,True
ctgov_primary_randomized_02373,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02422615,Progression Free Survival (PFS) Per Investigator Assessment,0.3759042816283117,726.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,40888,Interventional,Randomized,Phase 3,2022.0,Primary,1,4.1e-07,Log Rank,Cox Proportional Hazard,0.593,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,2.8609366207000937,-0.4249227275531221,0.14548217201076696,True
ctgov_primary_randomized_02374,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02423577,Frequencies of Viral Shedding,0.3290916988096464,79.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,89831,Interventional,Randomized,Phase 2,2016.0,Primary,1,0.1436,Chi-squared,Risk Ratio (RR),1.14,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.8976270912904414,-0.4826830724507881,0.44102635305135507,False
ctgov_primary_randomized_02375,Plot 3 sensitivity,registered_primary_randomized_sidecar,ClinicalTrials.gov phase-2+ primary randomized one-row-per-trial sub-sidecar,CT.gov phase-2+ primary randomized registry rows,du2024,one_primary_registry_outcome_per_randomized_trial,NCT02424253,Change From Baseline in the Numerical Rating Score (NRS) for Pruritus (Worst Itch),0.232897072278065,98.0,registry p-value proxy,data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv,109222,Interventional,Randomized,Phase 2,2016.0,Primary,1,= 0.249,ANCOVA,LS Difference,-0.35,True,cleaner CT.gov registry sidecar: phase-2+ randomized interventional trial with exactly one locally eligible primary two-group outcome; still excluded from strict Plot 3 because D is a registry p-value/enrollment proxy and no protocol/SAP timing audit is attached,1.9912260756924949,-0.6328359708962887,0.3959725212427651,False
