source_dataset,project,pair_id,original_title,replication_title,original_doi,replication_doi,outcome,D_original,N_original,D_replication,N_replication,original_sig_05,replication_sig_05,n_ratio,d_ratio,category,appendix_row_num,smaller_N_paper_title,larger_N_paper_title,smaller_N_paper_doi,larger_N_paper_doi,D_smaller_N,N_smaller_N,D_larger_N,N_larger_N,D_larger_N_minus_smaller_N
SCORE analyst join,SCORE,score_OYX0_5o9y12_658y7_71_2,Roberts et al. (2010),Roberts et al. (2010) (SCORE 658y7_71_2),10.1037/a0018983,,Spanish ELLs had lower initial reading achievement than both Asian- language ELLs and native English speakers,0.1054347532840345,12012.0,0.1794735927800667,13281.0,True,True,1.1056443556443556,1.7022242400148295,grew,,Roberts et al. (2010),Roberts et al. (2010) (SCORE 658y7_71_2),10.1037/a0018983,,0.1054347532840345,12012.0,0.1794735927800667,13281.0,0.0740388394960322
SCORE analyst join,SCORE,score_OYX0_ywd1y9_658y7_71_3,Roberts et al. (2010),Roberts et al. (2010) (SCORE 658y7_71_3),10.1037/a0018983,,Spanish ELLs had lower initial reading achievement than both Asian- language ELLs and native English speakers,0.1419096677376277,12012.0,0.2014478257065237,13281.0,True,True,1.1056443556443556,1.4195496960712648,grew,,Roberts et al. (2010),Roberts et al. (2010) (SCORE 658y7_71_3),10.1037/a0018983,,0.1419096677376277,12012.0,0.2014478257065237,13281.0,0.059538157968896
SCORE analyst join,SCORE,score_NrrW_single-trace_24812_38_1,Robinson and Espelage (2011),Robinson and Espelage (2011) (SCORE 24812_38_1),10.3102/0013189x11422112,,"This study finds that, compared with straight-identified youth, youth who  identify  as  lesbian,  gay,  bisexual,  transgender,  or  questioning (LGBTQ)  are  at  greater  risk  of  suicidal  thoughts,  suicide  attempts, victimization  by  peers,  and  elevated  levels  of  unexcused  absences from schoo",0.3068650043079561,13213.0,0.4256043563681262,14057.0,True,True,1.0638764852796487,1.3869432825289147,grew,,Robinson and Espelage (2011),Robinson and Espelage (2011) (SCORE 24812_38_1),10.3102/0013189x11422112,,0.3068650043079561,13213.0,0.4256043563681262,14057.0,0.11873935206017011
SCORE analyst join,SCORE,score_E32j_single-trace_528_40_2,Fighting Covid-19 Misinformation On Social Media: Experimental Evidence For A Scalable Accuracy Nudge Intervention,Fighting Covid-19 Misinformation On Social Media: Experimental Evidence For A Scalable Accuracy Nudge Intervention (SCORE 528_40_2),10.31234/osf.io/uhbk9,,"In the control, participants were equally like to say they would share false versus true headlines at COVID-19 whereas, in the treatment, sharing of true headlines was significantly higher than false headlines.",0.0596524410161512,14932.0,0.0189926681349874,36930.0,True,False,2.4732118939191,0.3183887836181763,shrunk_below_sig,,Fighting Covid-19 Misinformation On Social Media: Experimental Evidence For A Scalable Accuracy Nudge Intervention,Fighting Covid-19 Misinformation On Social Media: Experimental Evidence For A Scalable Accuracy Nudge Intervention (SCORE 528_40_2),10.31234/osf.io/uhbk9,,0.0596524410161512,14932.0,0.0189926681349874,36930.0,-0.0406597728811638
SCORE analyst join,SCORE,score_q8xv_524ll2_23g12_67_2,Liang et al. (2018),Liang et al. (2018) (SCORE 23g12_67_2),10.1086/698750,,"Furthermore, older societies have lower rates of entrepreneurship at every age.",1.2206896888888887,17554.0,0.1452804203257783,21945.0,True,True,1.2501424176825795,0.1190150303129186,shrunk_still_sig,,Liang et al. (2018),Liang et al. (2018) (SCORE 23g12_67_2),10.1086/698750,,1.2206896888888887,17554.0,0.1452804203257783,21945.0,-1.0754092685631105
SCORE analyst join,SCORE,score_q8xv_22jnnj_23g12_67_3,Liang et al. (2018),Liang et al. (2018) (SCORE 23g12_67_3),10.1086/698750,,"Furthermore, older societies have lower rates of entrepreneurship at every age.",1.3710364444444445,17554.0,0.2566006007389098,21945.0,True,True,1.2501424176825795,0.1871581180636569,shrunk_still_sig,,Liang et al. (2018),Liang et al. (2018) (SCORE 23g12_67_3),10.1086/698750,,1.3710364444444445,17554.0,0.2566006007389098,21945.0,-1.1144358437055346
SCORE analyst join,SCORE,score_q8xv_827ww4_23g12_67_4,Liang et al. (2018),Liang et al. (2018) (SCORE 23g12_67_4),10.1086/698750,,"Furthermore, older societies have lower rates of entrepreneurship at every age.",1.4610230444444443,17554.0,0.3016281592172798,21945.0,True,True,1.2501424176825795,0.2064499669353088,shrunk_still_sig,,Liang et al. (2018),Liang et al. (2018) (SCORE 23g12_67_4),10.1086/698750,,1.4610230444444443,17554.0,0.3016281592172798,21945.0,-1.1593948852271645
SCORE analyst join,SCORE,score_YmQR_single-trace_69412_41_1,Echávarri and Husillos (2015),Echávarri and Husillos (2015) (SCORE 69412_41_1),10.1016/j.worlddev.2015.10.037,,Our estimates provide support for the interaction of parents’ preferences and societal discrimination against female children.,0.0538925634010797,43576.0,0.019909901760805,305244.0,True,True,7.004865063337617,0.3694369038012052,shrunk_still_sig,,Echávarri and Husillos (2015),Echávarri and Husillos (2015) (SCORE 69412_41_1),10.1016/j.worlddev.2015.10.037,,0.0538925634010797,43576.0,0.019909901760805,305244.0,-0.033982661640274706
SCORE analyst join,SCORE,score_0wWk_single-trace_28yg6_27_1,Pitts et al. (2011),Pitts et al. (2011) (SCORE 28yg6_27_1),10.1111/j.1540-6210.2011.02414.x,,The findings suggest that overall job satisfaction | aﬀect turnover,0.2447900295672756,217504.0,0.2193885590912662,319719.0,True,True,1.4699453803148448,0.8962315968468465,shrunk_still_sig,,Pitts et al. (2011),Pitts et al. (2011) (SCORE 28yg6_27_1),10.1111/j.1540-6210.2011.02414.x,,0.2447900295672756,217504.0,0.2193885590912662,319719.0,-0.025401470476009408
SCORE analyst join,SCORE,score_LyLd_single-trace_2kk9o_112_1,Fox (2009),Fox (2009) (SCORE 2kk9o_112_1),10.1086/597428,,I present the fact that wage gaps due to firm size increase with job responsibility.,0.0817922350633756,359092.0,0.0055858997864711,370778.0,True,False,1.0325431922738462,0.0682937662987572,shrunk_below_sig,,Fox (2009),Fox (2009) (SCORE 2kk9o_112_1),10.1086/597428,,0.0817922350633756,359092.0,0.0055858997864711,370778.0,-0.0762063352769045
SCORE analyst join,SCORE,score_zqwm_single-trace_z4z9q28M,Travers and Krezmien (2018),Travers and Krezmien (2018) (SCORE z4z9q28M),10.1177/0014402918771337,,Between-state  analyses  revealed  White  students  and  minority  students  in  most states were underidentified compared to White students with autism in California.,0.004470524946877,7977660.0,0.0035118400435946,49196731.0,True,True,6.166812198063091,0.7855542884394253,shrunk_still_sig,,Travers and Krezmien (2018),Travers and Krezmien (2018) (SCORE z4z9q28M),10.1177/0014402918771337,,0.004470524946877,7977660.0,0.0035118400435946,49196731.0,-0.0009586849032823994
ReplicationSuccess SSRP.rda,SSRP,ssrp_4,"Duncan et al. (2012), Science","Duncan et al. (2012), Science (SSRP)",,,"Duncan et al. (2012), Science",1.822721659362216,15.0,0.9702085666163413,92.0,True,True,6.133333333333334,0.5322856408892537,shrunk_still_sig,,"Duncan et al. (2012), Science","Duncan et al. (2012), Science (SSRP)",,,1.822721659362216,15.0,0.9702085666163413,92.0,-0.8525130927458747
SSRP 2018 supplement (manual),SSRP,manual_ssrp_aviezer_body_emotions,Aviezer body emotions (Science),SSRP Camerer 2018,,,Aviezer body emotions (Science),2.67,15.0,1.5,400.0,True,True,26.666666666666668,0.5617977528089888,shrunk_still_sig,,Aviezer body emotions (Science),SSRP Camerer 2018,,,2.67,15.0,1.5,400.0,-1.17
ReplicationSuccess SSRP.rda,SSRP,ssrp_16,"Ramirez and Beilock (2011), Science","Ramirez and Beilock (2011), Science (SSRP)",,,"Ramirez and Beilock (2011), Science",2.604696813988323,20.0,0.1973213818067376,79.0,True,False,3.95,0.0757559884693828,shrunk_below_sig,,"Ramirez and Beilock (2011), Science","Ramirez and Beilock (2011), Science (SSRP)",,,2.604696813988323,20.0,0.1973213818067376,79.0,-2.4073754321815857
ReplicationSuccess SSRP.rda,SSRP,ssrp_11,"Kovacs et al. (2010), Science","Kovacs et al. (2010), Science (SSRP)",,,"Kovacs et al. (2010), Science",1.009209772069031,24.0,1.4471251704883603,95.0,True,True,3.9583333333333335,1.4339191023899198,grew,,"Kovacs et al. (2010), Science","Kovacs et al. (2010), Science (SSRP)",,,1.009209772069031,24.0,1.4471251704883603,95.0,0.43791539841932936
ReplicationSuccess SSRP.rda,SSRP,ssrp_20,"Wilson et al. (2014), Science","Wilson et al. (2014), Science (SSRP)",,,"Wilson et al. (2014), Science",1.8255685400071917,30.0,1.4752177699682014,39.0,True,True,1.3,0.8080867618163436,shrunk_still_sig,,"Wilson et al. (2014), Science","Wilson et al. (2014), Science (SSRP)",,,1.825568540007192,30.0,1.4752177699682014,39.0,-0.3503507700389905
ReplicationSuccess SSRP.rda,SSRP,ssrp_13,"Morewedge et al. (2010), Science","Morewedge et al. (2010), Science (SSRP)",,,"Morewedge et al. (2010), Science",1.0165730473206345,32.0,0.7587126079795853,89.0,True,True,2.78125,0.7463434231109236,shrunk_still_sig,,"Morewedge et al. (2010), Science","Morewedge et al. (2010), Science (SSRP)",,,1.0165730473206345,32.0,0.7587126079795853,89.0,-0.2578604393410492
ReplicationSuccess SSRP.rda,SSRP,ssrp_15,"Pyc and Rawson (2010), Science","Pyc and Rawson (2010), Science (SSRP)",,,"Pyc and Rawson (2010), Science",0.8129032826826932,36.0,0.3028746568450468,306.0,True,True,8.5,0.3725838771932603,shrunk_still_sig,,"Pyc and Rawson (2010), Science","Pyc and Rawson (2010), Science (SSRP)",,,0.8129032826826932,36.0,0.3028746568450468,306.0,-0.5100286258376464
ReplicationSuccess SSRP.rda,SSRP,ssrp_12,"Lee and Schwarz (2010), Science","Lee and Schwarz (2010), Science (SSRP)",,,"Lee and Schwarz (2010), Science",0.8423026042448899,40.0,0.0927449431058913,286.0,True,False,7.15,0.1101088167583616,shrunk_below_sig,,"Lee and Schwarz (2010), Science","Lee and Schwarz (2010), Science (SSRP)",,,0.8423026042448899,40.0,0.0927449431058913,286.0,-0.7495576611389986
ReplicationSuccess SSRP.rda,SSRP,ssrp_9,"Karpicke and Blunt (2011), Science","Karpicke and Blunt (2011), Science (SSRP)",,,"Karpicke and Blunt (2011), Science",1.5089207123481765,40.0,0.8321060725620539,49.0,True,True,1.225,0.5514577841980403,shrunk_still_sig,,"Karpicke and Blunt (2011), Science","Karpicke and Blunt (2011), Science (SSRP)",,,1.5089207123481765,40.0,0.8321060725620539,49.0,-0.6768146397861226
ReplicationSuccess SSRP.rda,SSRP,ssrp_3,"Derex et al. (2013), Nature","Derex et al. (2013), Nature (SSRP)",,,"Derex et al. (2013), Nature",1.2325674009016034,51.0,0.7729829220041606,65.0,True,True,1.2745098039215683,0.627132375429316,shrunk_still_sig,,"Derex et al. (2013), Nature","Derex et al. (2013), Nature (SSRP)",,,1.2325674009016034,51.0,0.7729829220041606,65.0,-0.4595844788974428
ReplicationSuccess SSRP.rda,SSRP,ssrp_0,"Ackerman et al. (2010), Science","Ackerman et al. (2010), Science (SSRP)",,,"Ackerman et al. (2010), Science",0.560219739048851,54.0,0.1256549183943793,599.0,True,False,11.092592592592592,0.2242957711695736,shrunk_below_sig,,"Ackerman et al. (2010), Science","Ackerman et al. (2010), Science (SSRP)",,,0.560219739048851,54.0,0.1256549183943793,599.0,-0.4345648206544717
ReplicationSuccess SSRP.rda,SSRP,ssrp_18,"Shah et al. (2012), Science","Shah et al. (2012), Science (SSRP)",,,"Shah et al. (2012), Science",0.5551109560376993,56.0,0.0300148594467117,619.0,True,False,11.053571428571429,0.05407001811125,shrunk_below_sig,,"Shah et al. (2012), Science","Shah et al. (2012), Science (SSRP)",,,0.5551109560376993,56.0,0.0300148594467117,619.0,-0.5250960965909877
ReplicationSuccess SSRP.rda,SSRP,ssrp_5,"Gervais and Norenzayan (2012), Science","Gervais and Norenzayan (2012), Science (SSRP)",,,"Gervais and Norenzayan (2012), Science",0.6040830485551062,57.0,0.070984902143068,531.0,True,False,9.31578947368421,0.1175085152825515,shrunk_below_sig,,"Gervais and Norenzayan (2012), Science","Gervais and Norenzayan (2012), Science (SSRP)",,,0.6040830485551062,57.0,0.070984902143068,531.0,-0.5330981464120382
ReplicationSuccess SSRP.rda,SSRP,ssrp_19,"Sparrow et al. (2011), Science","Sparrow et al. (2011), Science (SSRP)",,,"Sparrow et al. (2011), Science",0.7906661688205138,69.0,0.0993033619035375,234.0,True,False,3.391304347826087,0.1255945502912747,shrunk_below_sig,,"Sparrow et al. (2011), Science","Sparrow et al. (2011), Science (SSRP)",,,0.7906661688205138,69.0,0.0993033619035375,234.0,-0.6913628069169763
ReplicationSuccess SSRP.rda,SSRP,ssrp_2,"Balafoutas and Sutter (2012), Science","Balafoutas and Sutter (2012), Science (SSRP)",,,"Balafoutas and Sutter (2012), Science",0.5785663592177809,72.0,0.2960251334780504,243.0,True,True,3.375,0.5116528618744358,shrunk_still_sig,,"Balafoutas and Sutter (2012), Science","Balafoutas and Sutter (2012), Science (SSRP)",,,0.5785663592177809,72.0,0.2960251334780504,243.0,-0.2825412257397305
ReplicationSuccess SSRP.rda,SSRP,ssrp_10,"Kidd and Castano (2013), Science","Kidd and Castano (2013), Science (SSRP)",,,"Kidd and Castano (2013), Science",0.5587442196051692,86.0,0.0545291500216706,714.0,True,False,8.30232558139535,0.0975923295639696,shrunk_below_sig,,"Kidd and Castano (2013), Science","Kidd and Castano (2013), Science (SSRP)",,,0.5587442196051692,86.0,0.0545291500216706,714.0,-0.5042150695834986
ReplicationSuccess SSRP.rda,SSRP,ssrp_6,"Gneezy et al. (2014), Science","Gneezy et al. (2014), Science (SSRP)",,,"Gneezy et al. (2014), Science",0.4574550271049254,178.0,0.3708942214853621,407.0,True,True,2.2865168539325844,0.8107774524473441,shrunk_still_sig,,"Gneezy et al. (2014), Science","Gneezy et al. (2014), Science (SSRP)",,,0.4574550271049254,178.0,0.3708942214853621,407.0,-0.08656080561956331
ReplicationSuccess SSRP.rda,SSRP,ssrp_14,"Nishi et al. (2015), Nature","Nishi et al. (2015), Nature (SSRP)",,,"Nishi et al. (2015), Nature",0.4094875073769454,200.0,0.2336619196323851,480.0,True,True,2.4,0.5706203862705204,shrunk_still_sig,,"Nishi et al. (2015), Nature","Nishi et al. (2015), Nature (SSRP)",,,0.4094875073769454,200.0,0.2336619196323851,480.0,-0.17582558774456028
SSRP 2018 supplement (manual),SSRP,manual_ssrp_janssen_commons,Janssen commons (Science),SSRP Camerer 2018,,,Janssen commons (Science),1.22,224.0,0.95,1200.0,True,True,5.357142857142857,0.7786885245901639,shrunk_still_sig,,Janssen commons (Science),SSRP Camerer 2018,,,1.22,224.0,0.95,1200.0,-0.27
ReplicationSuccess SSRP.rda,SSRP,ssrp_17,"Rand et al. (2012), Nature","Rand et al. (2012), Nature (SSRP)",,,"Rand et al. (2012), Nature",0.2848074276779264,343.0,0.0515902231914306,2136.0,True,False,6.227405247813411,0.1811407223893447,shrunk_below_sig,,"Rand et al. (2012), Nature","Rand et al. (2012), Nature (SSRP)",,,0.2848074276779264,343.0,0.0515902231914306,2136.0,-0.2332172044864958
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_madzharov_and_block_2010_study_1a_serving_size,Madzharov and Block (2010) Journal of Consumer Psychology 161 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Madzharov and Block (2010), Study 1A: Serving size",0.7424043290547537,37.0,0.108157809212737,823.0,True,False,22.24324324324324,0.1456858547019061,shrunk_below_sig,,Madzharov and Block (2010) Journal of Consumer Psychology 161 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.7424043290547537,37.0,0.108157809212737,823.0,-0.6342465198420167
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_madzharov_and_block_2010_study_1a_product_quantity,Madzharov and Block (2010) Journal of Consumer Psychology 161 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Madzharov and Block (2010), Study 1A: Product quantity",0.8911483544562931,37.0,0.0520175849160548,823.0,True,False,22.24324324324324,0.0583714088186716,shrunk_below_sig,,Madzharov and Block (2010) Journal of Consumer Psychology 161 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.8911483544562931,37.0,0.0520175849160548,823.0,-0.8391307695402384
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_cian_et_al_2014_study_1_brand_attitude,Cian et al. (2014) Journal of Marketing Research 229 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Cian et al. (2014), Study 1: Brand attitude",0.5407427937837234,74.0,0.0440106518667836,823.0,True,False,11.12162162162162,0.0813892526589752,shrunk_below_sig,,Cian et al. (2014) Journal of Marketing Research 229 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5407427937837234,74.0,0.0440106518667836,823.0,-0.49673214191693976
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_cian_et_al_2014_study_1_perceived_movement,Cian et al. (2014) Journal of Marketing Research 229 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Cian et al. (2014), Study 1: Perceived movement",0.8368574748602393,74.0,0.6151879744415739,823.0,True,True,11.12162162162162,0.735116782632926,shrunk_still_sig,,Cian et al. (2014) Journal of Marketing Research 229 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.8368574748602393,74.0,0.6151879744415739,823.0,-0.2216695004186654
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_hagtvedt_and_brasel_2017_study_3_attention,Hagtvedt and Brasel (2017) Journal of Consumer Research 105 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Hagtvedt and Brasel (2017), Study 3: Attention",0.514195362055257,77.0,0.4900824433800581,823.0,True,True,10.688311688311687,0.9531055305928496,shrunk_still_sig,,Hagtvedt and Brasel (2017) Journal of Consumer Research 105 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.514195362055257,77.0,0.4900824433800581,823.0,-0.02411291867519888
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_hagtvedt_and_brasel_2017_study_3_size_estimate,Hagtvedt and Brasel (2017) Journal of Consumer Research 105 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Hagtvedt and Brasel (2017), Study 3: Size estimate",0.6174795357140654,77.0,0.0220013311208004,823.0,True,False,10.688311688311687,0.0356308668518991,shrunk_below_sig,,Hagtvedt and Brasel (2017) Journal of Consumer Research 105 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.6174795357140654,77.0,0.0220013311208004,823.0,-0.5954782045932651
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_hagtvedt_and_brasel_2017_study_3_arousal,Hagtvedt and Brasel (2017) Journal of Consumer Research 105 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Hagtvedt and Brasel (2017), Study 3: Arousal",0.6266681167275652,77.0,0.3659776557130101,823.0,True,True,10.688311688311687,0.5840055460681967,shrunk_still_sig,,Hagtvedt and Brasel (2017) Journal of Consumer Research 105 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.6266681167275652,77.0,0.3659776557130101,823.0,-0.26069046101455506
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_elder_and_krishna_2011_study_4_mental_simulation,Elder and Krishna (2011) Journal of Consumer Research 341 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Elder and Krishna (2011), Study 4: Mental simulation",0.5054031314978186,78.0,0.0060000270001822,823.0,True,False,10.551282051282053,0.0118717645899827,shrunk_below_sig,,Elder and Krishna (2011) Journal of Consumer Research 341 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5054031314978186,78.0,0.0060000270001822,823.0,-0.49940310449763636
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_elder_and_krishna_2011_study_4_purchase_intention,Elder and Krishna (2011) Journal of Consumer Research 341 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Elder and Krishna (2011), Study 4: Purchase intention",0.8728715609439696,78.0,0.0180007290442897,823.0,True,False,10.551282051282053,0.0206224258524619,shrunk_below_sig,,Elder and Krishna (2011) Journal of Consumer Research 341 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.8728715609439696,78.0,0.0180007290442897,823.0,-0.8548708318996798
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_romero_and_biswas_2016_study_1b_choice,Romero and Biswas (2016) Journal of Consumer Research 117 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Romero and Biswas (2016), Study 1B: Choice",0.496638358199186,93.0,0.0220013311208004,823.0,True,False,8.849462365591398,0.0443005071146283,shrunk_below_sig,,Romero and Biswas (2016) Journal of Consumer Research 117 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.496638358199186,93.0,0.0220013311208004,823.0,-0.4746370270783856
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_jiang_et_al_2015_experiment_1_durable_angular_logo_vs_circular_logo,Jiang et al. (2015) Journal of Consumer Research 221 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Jiang et al. (2015), Experiment 1: Durable: angular-logo (vs. circular-logo)",0.3976332695505467,109.0,0.0,823.0,True,False,7.55045871559633,0.0,shrunk_below_sig,,Jiang et al. (2015) Journal of Consumer Research 221 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.3976332695505467,109.0,0.0,823.0,-0.3976332695505467
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_jiang_et_al_2015_experiment_1_logo_shape_by_product_attribute_interaction,Jiang et al. (2015) Journal of Consumer Research 221 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Jiang et al. (2015), Experiment 1: Logo shape-by-product-attribute interaction",0.5186019595738572,109.0,0.0260021972785089,823.0,True,False,7.55045871559633,0.0501390262772537,shrunk_below_sig,,Jiang et al. (2015) Journal of Consumer Research 221 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5186019595738572,109.0,0.0260021972785089,823.0,-0.49259976229534835
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_jiang_et_al_2015_experiment_1_comfortable_circular_logo_vs_angular_logo,Jiang et al. (2015) Journal of Consumer Research 221 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Jiang et al. (2015), Experiment 1: Comfortable: circular-logo (vs. angular-logo)",0.5340813692634263,109.0,0.0060000270001822,823.0,True,False,7.55045871559633,0.0112342937714848,shrunk_below_sig,,Jiang et al. (2015) Journal of Consumer Research 221 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5340813692634263,109.0,0.0060000270001822,823.0,-0.5280813422632441
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_yorkston_and_menon_2004_study_1_attribute_perception_index_3_way_interaction,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Yorkston and Menon (2004), Study 1: Attribute Perception Index (3-way interaction)",0.3617774089144446,126.0,0.0720467013986652,823.0,True,False,6.531746031746032,0.1991464906967235,shrunk_below_sig,,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.3617774089144446,126.0,0.0720467013986652,823.0,-0.2897307075157794
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_yorkston_and_menon_2004_study_1_attribute_perception_index_2_way_interaction,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Yorkston and Menon (2004), Study 1: Attribute Perception Index (2-way interaction)",0.3786067852164043,126.0,0.0240017281866464,823.0,True,False,6.531746031746032,0.0633948706781033,shrunk_below_sig,,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.3786067852164043,126.0,0.0240017281866464,823.0,-0.35460505702975786
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_yorkston_and_menon_2004_study_1_brand_evaluation_index_3_way_interaction,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Yorkston and Menon (2004), Study 1: Brand Evaluation Index (3-way interaction)",0.4018753550711144,126.0,0.0820690080140514,823.0,True,False,6.531746031746032,0.2042150805677764,shrunk_below_sig,,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.4018753550711144,126.0,0.0820690080140514,823.0,-0.319806347057063
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_yorkston_and_menon_2004_study_1_brand_evaluation_index_2_way_interaction,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Yorkston and Menon (2004), Study 1: Brand Evaluation Index (2-way interaction)",0.5075985918974905,126.0,0.0760549314979762,823.0,True,False,6.531746031746032,0.1498328260006984,shrunk_below_sig,,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5075985918974905,126.0,0.0760549314979762,823.0,-0.43154366039951425
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_yorkston_and_menon_2004_study_1_brand_evaluation_index_main_effect_of_brand_name,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Yorkston and Menon (2004), Study 1: Brand Evaluation Index (Main effect of brand name)",0.5630704642437819,126.0,0.0240017281866464,823.0,True,False,6.531746031746032,0.0426265089554667,shrunk_below_sig,,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5630704642437819,126.0,0.0240017281866464,823.0,-0.5390687360571356
Sensory marketing article Table 5 and OSF workbooks,Sensory-marketing replications,sensory_marketing_yorkston_and_menon_2004_study_1_attribute_perception_index_main_effect_of_brand_name,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,"Yorkston and Menon (2004), Study 1: Attribute Perception Index (Main effect of brand name)",0.5698066771765439,126.0,0.1908632223506028,823.0,True,True,6.531746031746032,0.3349613649603959,shrunk_still_sig,,Yorkston and Menon (2004) Journal of Consumer Research 528 citations,Evaluating replicability of ten influential sensory marketing studies,,10.1016/j.jbusres.2022.05.006,0.5698066771765439,126.0,0.1908632223506028,823.0,-0.37894345482594105
