pair_chase_task_id	figure1_replication_pair_id	dn_pair_check_id	plot_universe_id	source_family_key	source_family_label	project	source_dataset	native_pair_id	pair_result_status	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	original_title	replication_title	original_doi	replication_doi	outcome_label	D_original	N_original	D_replication	N_replication	D_larger_N_minus_smaller_N	d_ratio	n_ratio	source_result_promotion_status	value_verification_state	target_acquisition_state	source_artifact_local_path	source_artifact_sha256	source_artifact_access_status	strict_original_result_check_id	strict_replication_result_check_id	pair_chase_priority	pair_chase_route	pair_chase_blocker	next_action	source_object_seed_urls_json	local_corpus_artifact_paths_json	search_query_original	search_query_replication	search_query_pair	created_at
figure1_pair_chase_c0d1c86224b1b55e	fig1_pair_719f26a369d48e78	dn_pair_719f26a369d48e78	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_92	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_20_experiment_1	paper_20_experiment_1			Total metastatic foci per mouse of LM-4175 + Cav1 WT vs LM-4175 + Cav1 KO	0.8082212	27.0	0.2267656	51.0	-0.5814556	0.280573684530918	1.8888888888888888	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_68d8b59d9ebaa67b	dn_result_28132aa33d297f4e	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_20_experiment_1"" effect size sample size"	"""paper_20_experiment_1"" replication effect size sample size"	"""paper_20_experiment_1"" ""paper_20_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_5ca011856833f69d	fig1_pair_71baecf6f847609e	dn_pair_71baecf6f847609e	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_119	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siNC vs siCNOT6L in wild-type HCT116 cells	8.120974	6.0	0.4258394	8.0	-7.6951346	0.0524369860068509	1.3333333333333333	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_e573a92942b4b237	dn_result_f8888fe72645b48a	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_3792a3111727d3a3	fig1_pair_7ac5761bc8bc6e88	dn_pair_7ac5761bc8bc6e88	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_19	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_5_experiment_1	paper_5_experiment_1			Tie2 expression in U87MG vs HMVEC cells	84.78352	4.0	2.501615	6.0	-82.281905	0.029505911054412463	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_3cd135dc714da110	dn_result_01567d8bb5fe679a	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_5_experiment_1"" effect size sample size"	"""paper_5_experiment_1"" replication effect size sample size"	"""paper_5_experiment_1"" ""paper_5_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_8d933bd8d51dc00b	fig1_pair_7d5230f684ebf989	dn_pair_7d5230f684ebf989	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_8	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_3	paper_1_experiment_3			PTENP1 mRNA expression between siLuc and siPTEN	3.514033	6.0	0.5172411	10.0	-2.9967919	0.14719301156249814	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_82b2f84bbfadb180	dn_result_7bd5660728fd48f8	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_3"" effect size sample size"	"""paper_1_experiment_3"" replication effect size sample size"	"""paper_1_experiment_3"" ""paper_1_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_17ade8fcc61230d9	fig1_pair_8154ceab037db7e8	dn_pair_8154ceab037db7e8	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_67	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_9_experiment_3	paper_9_experiment_3			Tumorigenicity frequency between TOP-GFPlow vs TOP-GFPhigh (450 culture)	1.072384	7.0	0.16	8.0	-0.912384	0.14920028646455002	1.1428571428571428	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_a776480143a14d9d	dn_result_5446a72452dcd02d	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_3"" effect size sample size"	"""paper_9_experiment_3"" replication effect size sample size"	"""paper_9_experiment_3"" ""paper_9_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_0aa2a9bfa31a9a47	fig1_pair_8353dfd4595500a4	dn_pair_8353dfd4595500a4	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_163	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_47_experiment_1	paper_47_experiment_1			H3K36me3 levels in cells expressing IDH1-WT, IDH1-R132H, IDH2-WT, IDH2-R172K	0.7474	12.0	0.3127	24.0	-0.4347	0.4183837302649184	2.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_bac570dc1ba9d7c2	dn_result_21fb3b65811ebabb	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_47_experiment_1"" effect size sample size"	"""paper_47_experiment_1"" replication effect size sample size"	"""paper_47_experiment_1"" ""paper_47_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_8012f2e2d3f72040	fig1_pair_85d421377153e6c2	dn_pair_85d421377153e6c2	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_1	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_2	paper_1_experiment_2			DU145 cell proliferation between siLuc and siPTENP1	6.153975	6.0	1.728561	10.0	-4.425414	0.2808852814644193	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_c4ba305e2799d148	dn_result_a2836244015aa126	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_2"" effect size sample size"	"""paper_1_experiment_2"" replication effect size sample size"	"""paper_1_experiment_2"" ""paper_1_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_684fd6475d4d19d4	fig1_pair_89815a0c72e93d8a	dn_pair_89815a0c72e93d8a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_10	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_3	paper_1_experiment_3			PTENP1 mRNA expression between siLuc and siPTEN+siPTENP1	3.27789	6.0	1.616828	10.0	-1.6610620000000003	0.4932526716881896	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_1be98f252e43a918	dn_result_6846e43d4d6fdca4	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_3"" effect size sample size"	"""paper_1_experiment_3"" replication effect size sample size"	"""paper_1_experiment_3"" ""paper_1_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_2ae4819cf9922a62	fig1_pair_8c53b3ef89c1eb8a	dn_pair_8c53b3ef89c1eb8a	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_18	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_5_experiment_1	paper_5_experiment_1			Tie2 expression in GSC83 vs HMVEC cells	83.68295	4.0	2.516912	5.0	-81.166038	0.030076759961258536	1.25	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_f22175b4b0624b5e	dn_result_aab6e1ef32c6ce31	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_5_experiment_1"" effect size sample size"	"""paper_5_experiment_1"" replication effect size sample size"	"""paper_5_experiment_1"" ""paper_5_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_a9def34e6c22e5d3	fig1_pair_8d0e38cae989c660	dn_pair_8d0e38cae989c660	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_57	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPlow + MFCM (Co100 culture)	1.804444	18.0	1.551303	18.0	-0.25314099999999984	0.8597124654464201	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_83213de59bc22da0	dn_result_3842f6b66e498f6d	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_4e86340c1ed7699f	fig1_pair_8f8348956010aff7	dn_pair_8f8348956010aff7	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_106	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_2	paper_24_experiment_2			PTEN-3'UTR luciferase reporter activity of EV vs VAPA-3'UTR2	5.519549	8.0	2.789833	12.0	-2.729716	0.5054458253745007	1.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_6b96466583093e53	dn_result_db8f1b43af1e4831	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_2"" effect size sample size"	"""paper_24_experiment_2"" replication effect size sample size"	"""paper_24_experiment_2"" ""paper_24_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_f970cc7ddbee1a61	fig1_pair_8ff2f5f36fd7be72	dn_pair_8ff2f5f36fd7be72	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_122	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siPTEN vs siCNOT6L in Dicer-Ex5 HCT116 cells	2.919355	6.0	2.839691	8.0	-0.07966399999999974	0.9727117805131614	1.3333333333333333	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_c5b6c2b57356bcf7	dn_result_248865ec647c8363	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_777fb8be76dab10b	fig1_pair_96e4fee8c3f3979f	dn_pair_96e4fee8c3f3979f	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_74	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_15_experiment_2	paper_15_experiment_2			Tumor weight of DOX+PBS vs DOX+iRGD	1.610345	20.0	0.2240333	14.0	1.3863116999999998	0.13912130630392866	0.7	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_9bfde5d2c716608e	dn_result_f19630042035c8b7	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_15_experiment_2"" effect size sample size"	"""paper_15_experiment_2"" replication effect size sample size"	"""paper_15_experiment_2"" ""paper_15_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_d53f83309e4829d2	fig1_pair_9742b90b87051344	dn_pair_9742b90b87051344	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_64	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPwhole vs TOP-GFPwhole + PHA (450 culture)	0.1510626	18.0	1.471981	18.0	1.3209184	9.74417890331558	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_3be5e34235d43a38	dn_result_31ffbfa524091bc9	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_0054f927c8c8e530	fig1_pair_98fcb6bd7588b6c6	dn_pair_98fcb6bd7588b6c6	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_54	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPlow + HGF (Co100 culture)	1.808879	18.0	1.198008	18.0	-0.6108709999999999	0.6622930555332889	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_71656393be41bca5	dn_result_3425c1f35d9cefb0	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_64ee88a80702eff2	fig1_pair_993e23ef90e33145	dn_pair_993e23ef90e33145	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_100	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_1	paper_24_experiment_1			PTEN-3'UTR luciferase reporter activity of siNC vs siZNF460	0.9328917	8.0	0.6358212	8.0	-0.2970705	0.6815594993502461	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_521af8f074db3c43	dn_result_a725dfbbbb5fc0f2	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_1"" effect size sample size"	"""paper_24_experiment_1"" replication effect size sample size"	"""paper_24_experiment_1"" ""paper_24_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_7340582f3eba85cd	fig1_pair_99f7d7371d8db753	dn_pair_99f7d7371d8db753	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_76	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_15_experiment_3	paper_15_experiment_3			Prostate tumor apoptotic index of DOX+PBS vs DOX+iRGD	2.298168	20.0	0.2512344	12.0	2.0469336	0.10931942312311373	0.6	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_93bc74b1e292017b	dn_result_b9ca6e6937ea8227	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_15_experiment_3"" effect size sample size"	"""paper_15_experiment_3"" replication effect size sample size"	"""paper_15_experiment_3"" ""paper_15_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_52446837a2887b12	fig1_pair_9b209a5c79c3f0e3	dn_pair_9b209a5c79c3f0e3	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_98	dn_checked_numeric_pair	included_by_current_figure1_dn_rule		true	paper_21_experiment_1	paper_21_experiment_1			Relative tumor volume of ACHN xenografts treated with cimetidine vs vehicle	0.6081211	12.0	0.181138	30.0	-0.42698309999999995	0.29786501405723304	2.5	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_2d2b2af1ec73efbc	dn_result_c3c0db5ba32a573a	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_21_experiment_1"" effect size sample size"	"""paper_21_experiment_1"" replication effect size sample size"	"""paper_21_experiment_1"" ""paper_21_experiment_1"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_ce94af617f50abe4	fig1_pair_9cf8b2d1dd8c6168	dn_pair_9cf8b2d1dd8c6168	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_56	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	paper_9_experiment_2	paper_9_experiment_2			Clonogenic frequency between TOP-GFPlow vs TOP-GFPlow + MFCM (CSC1 culture)	1.804444	18.0	0.7962237	18.0	-1.0082203	0.44125708528499635	1.0	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_43f90f82e3a4bfce	dn_result_833c97d0ebfa1be1	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_9_experiment_2"" effect size sample size"	"""paper_9_experiment_2"" replication effect size sample size"	"""paper_9_experiment_2"" ""paper_9_experiment_2"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_e79349d563e49f37	fig1_pair_9e2c210f272774bb	dn_pair_9e2c210f272774bb	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_110	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_24_experiment_3	paper_24_experiment_3			PTEN expression of siNC vs siSERINC1 in wild-type HCT116 cells	5.508277	8.0	1.48191	6.0	4.026367	0.26903331114248613	0.75	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0b92432b4d20a30a	dn_result_77b4ca0ef9a0c4b1	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_3"" effect size sample size"	"""paper_24_experiment_3"" replication effect size sample size"	"""paper_24_experiment_3"" ""paper_24_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_a2c4de18b95ddc9b	fig1_pair_a727c78f816275c4	dn_pair_a727c78f816275c4	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_5	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_1_experiment_3	paper_1_experiment_3			PTEN mRNA expression between siLuc and siPTEN	3.550201	6.0	2.113865	10.0	-1.4363359999999998	0.5954212169958828	1.6666666666666667	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_72c1504857ba6f32	dn_result_4bc5e8f2c6a52759	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_1_experiment_3"" effect size sample size"	"""paper_1_experiment_3"" replication effect size sample size"	"""paper_1_experiment_3"" ""paper_1_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_247b5ff4551ce8c0	fig1_pair_a81b447a6048b23b	dn_pair_a81b447a6048b23b	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_83	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10 | blocked_replication_N_le_original_N	false	paper_16_experiment_3	paper_16_experiment_3			2HG levels of R172K mutant IDH2 vs largest value observed in WT IDH	6.745624	9.0	4.595493	4.0	2.150131	0.6812554331519219	0.4444444444444444	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0a78acf9bacec1e4	dn_result_d418d856e29739d2	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_16_experiment_3"" effect size sample size"	"""paper_16_experiment_3"" replication effect size sample size"	"""paper_16_experiment_3"" ""paper_16_experiment_3"" replication original effect sample size"	2026-05-05T00:00:00
figure1_pair_chase_465dd1d672fcbb54	fig1_pair_aa6845a7fbc88297	dn_pair_aa6845a7fbc88297	plot1_replication_pairs	rpcb	RPCB	RPCB	RPCB	rpcb_121	dn_checked_numeric_pair	excluded_by_current_figure1_dn_rule	blocked_N_lt_10	false	paper_24_experiment_4	paper_24_experiment_4			cell proliferation of siPTEN vs siVAPA in Dicer-Ex5 HCT116 cells	4.836069	6.0	1.491057	8.0	-3.345012	0.30832004258003765	1.3333333333333333	ready_for_source_result_side_promotion	value-bearing source text found	source object mirrored	data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv	df1b7186b9cd3050141ccb67efa9c77f02383d769bf2babb94f5fecfc5d45bd4	local_file_present	dn_result_0c9eae2ae3690b3e	dn_result_836fb94a80309300	P0	promote_existing_value_text_to_source_result		Promote existing value-bearing side rows into source_result/source_result_support before any new source chase.	[]	"[""data/raw/corpus_candidates/rpcb/RP_CB Final Analysis - Effect level data.csv""]"	"""paper_24_experiment_4"" effect size sample size"	"""paper_24_experiment_4"" replication effect size sample size"	"""paper_24_experiment_4"" ""paper_24_experiment_4"" replication original effect sample size"	2026-05-05T00:00:00
