artifact_id	parent_corpus_database_id	artifact_role	file_name	sample_kind	sample_status	candidate_parser_family	mirror_local_path	sample_path	estimated_rows_or_members	column_count	columns_preview	pair_signal_count	effect_signal_count	n_signal_count	identity_signal_count	priority_score	parser_priority	recommended_next_stage	routing_basis	queued_at
source_artifact_00fa33645a240d8f	repo_search_dataverse_4450c811f725	data_file	CATS_18_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_00fa33645a240d8f__CATS_18_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_00fa33645a240d8f.json	1233	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_ed7eb1e60fc672fa	repo_search_dataverse_4450c811f725	data_file	CATS_19_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_ed7eb1e60fc672fa__CATS_19_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_ed7eb1e60fc672fa.json	1503	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_30a6deec42661d92	repo_search_dataverse_4450c811f725	data_file	CATS_20_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_30a6deec42661d92__CATS_20_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_30a6deec42661d92.json	1245	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_bfbc9b6ab569ab1e	repo_search_dataverse_4450c811f725	data_file	CATS_21_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_bfbc9b6ab569ab1e__CATS_21_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_bfbc9b6ab569ab1e.json	699	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_71e1c061548fed5b	repo_search_dataverse_4450c811f725	data_file	CATS_22_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_71e1c061548fed5b__CATS_22_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_71e1c061548fed5b.json	942	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_4cb337f52e9e5d50	repo_search_dataverse_4450c811f725	data_file	CATS_23_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_4cb337f52e9e5d50__CATS_23_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_4cb337f52e9e5d50.json	1325	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_80bc067a5f3b2fcb	repo_search_dataverse_4450c811f725	data_file	CATS_24_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_80bc067a5f3b2fcb__CATS_24_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_80bc067a5f3b2fcb.json	1290	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_0f327ce1a5a79a6c	repo_search_dataverse_4450c811f725	data_file	CATS_25_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0f327ce1a5a79a6c__CATS_25_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0f327ce1a5a79a6c.json	1135	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_113a695ebf2c0ab5	repo_search_dataverse_4450c811f725	data_file	CATS_26_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_113a695ebf2c0ab5__CATS_26_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_113a695ebf2c0ab5.json	2300	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_aacbf2cfe99005e5	repo_search_dataverse_4450c811f725	data_file	CATS_27_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_aacbf2cfe99005e5__CATS_27_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_aacbf2cfe99005e5.json	889	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_3d79e1a78fca785f	repo_search_dataverse_4450c811f725	data_file	CATS_28_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3d79e1a78fca785f__CATS_28_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3d79e1a78fca785f.json	1526	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_e502c1ee3e96349e	repo_search_dataverse_4450c811f725	data_file	CATS_29_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_e502c1ee3e96349e__CATS_29_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_e502c1ee3e96349e.json	1386	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_d688699fc61eeb74	repo_search_dataverse_4450c811f725	data_file	CATS_30_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d688699fc61eeb74__CATS_30_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d688699fc61eeb74.json	867	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_17855666a797ea86	repo_search_dataverse_4450c811f725	data_file	CATS_31_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_17855666a797ea86__CATS_31_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_17855666a797ea86.json	1882	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_df3bde3f28707a0b	repo_search_dataverse_4450c811f725	data_file	CATS_32_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_df3bde3f28707a0b__CATS_32_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_df3bde3f28707a0b.json	1247	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_35f081cdcd372995	repo_search_dataverse_4450c811f725	data_file	CATS_33_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_35f081cdcd372995__CATS_33_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_35f081cdcd372995.json	1987	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_767f670781d3fe2c	repo_search_dataverse_4450c811f725	data_file	CATS_34_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_767f670781d3fe2c__CATS_34_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_767f670781d3fe2c.json	1011	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_dc523a55d5374de8	repo_search_dataverse_4450c811f725	data_file	CATS_35_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_dc523a55d5374de8__CATS_35_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_dc523a55d5374de8.json	947	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_ee565b6ba5d1d9e2	repo_search_dataverse_4450c811f725	data_file	CATS_36_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_ee565b6ba5d1d9e2__CATS_36_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_ee565b6ba5d1d9e2.json	2076	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_148a0dfb042c25b3	repo_search_dataverse_4450c811f725	data_file	CATS_37_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_148a0dfb042c25b3__CATS_37_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_148a0dfb042c25b3.json	1227	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_d57a2301d09adcf6	repo_search_dataverse_4450c811f725	data_file	CATS_38_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_d57a2301d09adcf6__CATS_38_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_d57a2301d09adcf6.json	1114	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_f114cf1ac7941d7f	repo_search_dataverse_4450c811f725	data_file	CATS_39_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_f114cf1ac7941d7f__CATS_39_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_f114cf1ac7941d7f.json	1594	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_1e65651df6bb3ad2	repo_search_dataverse_4450c811f725	data_file	CATS_40_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1e65651df6bb3ad2__CATS_40_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1e65651df6bb3ad2.json	2153	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_05b22c876b04cf90	repo_search_dataverse_4450c811f725	data_file	CATS_41_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_05b22c876b04cf90__CATS_41_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_05b22c876b04cf90.json	1018	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_42974c8524f625b7	repo_search_dataverse_4450c811f725	data_file	CATS_42_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_42974c8524f625b7__CATS_42_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_42974c8524f625b7.json	912	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_69e31b8a5352eef9	repo_search_dataverse_4450c811f725	data_file	CATS_43_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_69e31b8a5352eef9__CATS_43_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_69e31b8a5352eef9.json	1852	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_8e04eef7bcd3457b	repo_search_dataverse_4450c811f725	data_file	CATS_44_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_8e04eef7bcd3457b__CATS_44_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_8e04eef7bcd3457b.json	1458	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_e0880e5a1cb0f4ca	repo_search_dataverse_4450c811f725	data_file	CATS_45_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_e0880e5a1cb0f4ca__CATS_45_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_e0880e5a1cb0f4ca.json	3502	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_f56c1dd8c304e245	repo_search_dataverse_4450c811f725	data_file	CATS_46_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_f56c1dd8c304e245__CATS_46_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_f56c1dd8c304e245.json	990	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_89919ffd00bccb35	repo_search_dataverse_4450c811f725	data_file	CATS_47_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_89919ffd00bccb35__CATS_47_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_89919ffd00bccb35.json	919	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_3d48f56e914a8b7b	repo_search_dataverse_4450c811f725	data_file	CATS_48_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_3d48f56e914a8b7b__CATS_48_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_3d48f56e914a8b7b.json	953	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_0504791fa0058345	repo_search_dataverse_4450c811f725	data_file	CATS_49_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_0504791fa0058345__CATS_49_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_0504791fa0058345.json	900	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
source_artifact_1f1cdd0301c73826	repo_search_dataverse_4450c811f725	data_file	CATS_50_.tab	delimited_table	sampled	csv_table_parser	data/raw/source_artifacts/figure1_acquisition_tabular_first/repo_search_dataverse_4450c811f725/source_artifact_1f1cdd0301c73826__CATS_50_.tab	steps/source_inventory/figure1/result_artifact_acquisition/mirror_sample_tabular_first/artifact_samples/source_artifact_1f1cdd0301c73826.json	938	2	X; V1	0	0	0	0	28	medium	deprioritize_for_figure1_parsing	no strong field signatures	2026-05-01T22:41:06
