source_result_id	represented_source_id	previous_evidence_level	previous_evidence_level_name	source_citation_key	represented_title	doi	route	attempt_kind	candidate_url	http_status	final_url	content_type	byte_count	pdf_valid	local_path	sha256	failure_reason	route_note
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	crossref_tdm_pdf_metadata	metadata	doi:10.1037/lhb0000029					false			ok	1 pdf candidates
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/lhb/37/6/389.pdf	403	http://psycnet.apa.org/journals/lhb/37/6/389.pdf	text/html	854	false			http_403_blocked	
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	unpaywall_pdf_metadata	metadata	doi:10.1037/lhb0000029					false			ok	0 pdf candidates
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	openalex_pdf_metadata	metadata	doi:10.1037/lhb0000029					false			ok	0 pdf candidates
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/lhb0000029					false			ok	0 pdf candidates
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	europepmc_pdf_metadata	metadata	doi:10.1037/lhb0000029					false			ok	0 pdf candidates
sr_e74bda715816	work_title_a_cross_validation_of_the_youth_level_of_service_case_management_i	4	target_source_independently_grounded	tyner2026	A Cross-Validation Of The Youth Level Of Service/Case Management Inventory (Yls/Cmi) Among Japanese Juvenile Offenders.	10.1037/lhb0000029	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/lhb0000029	403	https://doi.apa.org/doi/10.1037/lhb0000029	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	crossref_tdm_pdf_metadata	metadata	doi:10.1093/sf/sou088					false			ok	1 pdf candidates
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	crossref_tdm_pdf	pdf_candidate	http://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	403	https://academic.oup.com/sf/article-pdf/93/3/1211/17164342/sou088.pdf	text/html; charset=UTF-8	5752	false			http_403_blocked	
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	unpaywall_pdf_metadata	metadata	doi:10.1093/sf/sou088					false			ok	0 pdf candidates
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	openalex_pdf_metadata	metadata	doi:10.1093/sf/sou088					false			ok	0 pdf candidates
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1093/sf/sou088					false			ok	0 pdf candidates
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	europepmc_pdf_metadata	metadata	doi:10.1093/sf/sou088					false			ok	0 pdf candidates
sr_ea908acbfb0c	work_title_ethnic_diversity_economic_and_cultural_contexts_and_social_trust_c	4	target_source_independently_grounded	tyner2026	Ethnic Diversity, Economic And Cultural Contexts, And Social Trust: Cross-Sectional And Longitudinal Evidence From European Regions, 2002–2010	10.1093/sf/sou088	doi_accept_pdf	pdf_candidate	https://doi.org/10.1093/sf/sou088	403	https://academic.oup.com/sf/article-lookup/doi/10.1093/sf/sou088	text/html; charset=UTF-8	5737	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0003-066x.54.6.408					false			ok	1 pdf candidates
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/amp/54/6/408.pdf	403	http://psycnet.apa.org/journals/amp/54/6/408.pdf	text/html	851	false			http_403_blocked	
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	unpaywall_pdf_metadata	metadata	doi:10.1037/0003-066x.54.6.408					false			ok	0 pdf candidates
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	openalex_pdf_metadata	metadata	doi:10.1037/0003-066x.54.6.408					false			ok	0 pdf candidates
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0003-066x.54.6.408					false			http_404:	0 pdf candidates
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	europepmc_pdf_metadata	metadata	doi:10.1037/0003-066x.54.6.408					false			ok	0 pdf candidates
sr_ee72592661db	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	4	target_source_independently_grounded	tosh2024	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	10.1037/0003-066x.54.6.408	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0003-066x.54.6.408	403	https://doi.apa.org/doi/10.1037/0003-066X.54.6.408	text/html	853	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	crossref_tdm_pdf_metadata	metadata	doi:10.1002/hipo.20746					false			ok	1 pdf candidates
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	crossref_tdm_pdf	pdf_candidate	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fhipo.20746	400	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1002%2Fhipo.20746	text/plain	0	false			http_not_ok	
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	unpaywall_pdf_metadata	metadata	doi:10.1002/hipo.20746					false			ok	0 pdf candidates
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	openalex_pdf_metadata	metadata	doi:10.1002/hipo.20746					false			ok	0 pdf candidates
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1002/hipo.20746					false			ok	0 pdf candidates
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	europepmc_pdf_metadata	metadata	doi:10.1002/hipo.20746					false			ok	0 pdf candidates
sr_ef6a224b8b86	work_title_woon_373	4	target_source_independently_grounded	button2013	Woon_373	10.1002/hipo.20746	doi_accept_pdf	pdf_candidate	https://doi.org/10.1002/hipo.20746	403	https://onlinelibrary.wiley.com/doi/10.1002/hipo.20746	text/html; charset=UTF-8	5693	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_f2b05e0d75f6	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	4	target_source_independently_grounded	tosh2024	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	10.1126/science.1130726	crossref_tdm_pdf_metadata	metadata	doi:10.1126/science.1130726					false			ok	0 pdf candidates
sr_f2b05e0d75f6	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	4	target_source_independently_grounded	tosh2024	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	10.1126/science.1130726	unpaywall_pdf_metadata	metadata	doi:10.1126/science.1130726					false			ok	0 pdf candidates
sr_f2b05e0d75f6	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	4	target_source_independently_grounded	tosh2024	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	10.1126/science.1130726	openalex_pdf_metadata	metadata	doi:10.1126/science.1130726					false			ok	0 pdf candidates
sr_f2b05e0d75f6	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	4	target_source_independently_grounded	tosh2024	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	10.1126/science.1130726	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1126/science.1130726					false			ok	0 pdf candidates
sr_f2b05e0d75f6	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	4	target_source_independently_grounded	tosh2024	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	10.1126/science.1130726	europepmc_pdf_metadata	metadata	doi:10.1126/science.1130726					false			ok	0 pdf candidates
sr_f2b05e0d75f6	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	4	target_source_independently_grounded	tosh2024	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	10.1126/science.1130726	doi_accept_pdf	pdf_candidate	https://doi.org/10.1126/science.1130726	403	https://www.science.org/doi/10.1126/science.1130726	text/html; charset=UTF-8	5700	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.69.2.214					false			ok	1 pdf candidates
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	crossref_tdm_pdf	pdf_candidate	http://psycnet.apa.org/journals/apl/69/2/214.pdf	403	http://psycnet.apa.org/journals/apl/69/2/214.pdf	text/html	851	false			http_403_blocked	
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.69.2.214					false			ok	0 pdf candidates
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.69.2.214					false			ok	0 pdf candidates
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.69.2.214					false			ok	0 pdf candidates
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.69.2.214					false			ok	0 pdf candidates
sr_f322cf6db3fd	work_title_jap_69_2_214	4	target_source_independently_grounded	bosco2020metabus	JAP-69-2-214	10.1037/0021-9010.69.2.214	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.69.2.214	403	https://doi.apa.org/doi/10.1037/0021-9010.69.2.214	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.93.5.1013					false			ok	1 pdf candidates
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	crossref_tdm_pdf	pdf_candidate	https://psycnet.apa.org/journals/apl/93/5/1013.pdf	403	https://psycnet.apa.org/journals/apl/93/5/1013.pdf	text/html	854	false			http_403_blocked	
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.93.5.1013					false			ok	0 pdf candidates
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.93.5.1013					false			ok	0 pdf candidates
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.93.5.1013					false			ok	0 pdf candidates
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.93.5.1013					false			ok	0 pdf candidates
sr_f339c0254923	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	4	target_source_independently_grounded	bosco2020metabus	work_plot2_metabus_open_bosco_jap_93_5_1013_4374	10.1037/0021-9010.93.5.1013	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.93.5.1013	403	https://doi.apa.org/doi/10.1037/0021-9010.93.5.1013	text/html	853	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	crossref_tdm_pdf_metadata	metadata	doi:10.1046/j.0956-7976.2003.psci_1466.x					false			ok	2 pdf candidates
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/pdf/10.1046/j.0956-7976.2003.psci_1466.x	403	https://journals.sagepub.com/doi/pdf/10.1046/j.0956-7976.2003.psci_1466.x	text/html; charset=UTF-8	5777	false			http_403_blocked	
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	crossref_tdm_pdf	pdf_candidate	https://journals.sagepub.com/doi/full-xml/10.1046/j.0956-7976.2003.psci_1466.x	403	https://journals.sagepub.com/doi/full-xml/10.1046/j.0956-7976.2003.psci_1466.x	text/html; charset=UTF-8	5813	false			http_403_blocked	
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	unpaywall_pdf_metadata	metadata	doi:10.1046/j.0956-7976.2003.psci_1466.x					false			ok	1 pdf candidates
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	unpaywall_pdf	pdf_candidate	http://www.swarthmore.edu/SocSci/fdurgin1/publications.html	200	https://durginlab.domains.swarthmore.edu/publications.html	text/html; charset=UTF-8	32179	false			html_not_pdf	
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	openalex_pdf_metadata	metadata	doi:10.1046/j.0956-7976.2003.psci_1466.x					false			ok	0 pdf candidates
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1046/j.0956-7976.2003.psci_1466.x					false			http_404:	0 pdf candidates
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	europepmc_pdf_metadata	metadata	doi:10.1046/j.0956-7976.2003.psci_1466.x					false			ok	0 pdf candidates
sr_f5b1fa84ce27	work_title_durgin_f_h_fox_l_f_kim_d_h_2003_not_letting_the_left_leg_know_what	4	target_source_independently_grounded	motyl2017state	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	10.1046/j.0956-7976.2003.psci_1466.x	doi_accept_pdf	pdf_candidate	https://doi.org/10.1046/j.0956-7976.2003.psci_1466.x	403	https://journals.sagepub.com/doi/10.1046/j.0956-7976.2003.psci_1466.x	text/html; charset=UTF-8	5765	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	crossref_tdm_pdf_metadata	metadata	doi:10.1037/0021-9010.86.6.1120					false			ok	1 pdf candidates
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	crossref_tdm_pdf	pdf_candidate	https://psycnet.apa.org/journals/apl/86/6/1120.pdf	403	https://psycnet.apa.org/journals/apl/86/6/1120.pdf	text/html	856	false			http_403_blocked	
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	unpaywall_pdf_metadata	metadata	doi:10.1037/0021-9010.86.6.1120					false			ok	0 pdf candidates
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	openalex_pdf_metadata	metadata	doi:10.1037/0021-9010.86.6.1120					false			ok	0 pdf candidates
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1037/0021-9010.86.6.1120					false			ok	0 pdf candidates
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	europepmc_pdf_metadata	metadata	doi:10.1037/0021-9010.86.6.1120					false			ok	0 pdf candidates
sr_fbb29ff3b4c7	work_title_jap_86_6_1120	4	target_source_independently_grounded	bosco2020metabus	JAP-86-6-1120	10.1037/0021-9010.86.6.1120	doi_accept_pdf	pdf_candidate	https://doi.org/10.1037/0021-9010.86.6.1120	403	https://doi.apa.org/doi/10.1037/0021-9010.86.6.1120	text/html	856	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.		pubmed_esummary	metadata	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esummary.fcgi?db=pubmed&id=22762147&retmode=json					false			ok	
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	crossref_tdm_pdf_metadata	metadata	doi:10.1111/j.1600-0412.2012.01498.x					false			ok	1 pdf candidates
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	crossref_tdm_pdf	pdf_candidate	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1600-0412.2012.01498.x	400	https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2Fj.1600-0412.2012.01498.x	text/plain	0	false			http_not_ok	
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	unpaywall_pdf_metadata	metadata	doi:10.1111/j.1600-0412.2012.01498.x					false			ok	0 pdf candidates
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	openalex_pdf_metadata	metadata	doi:10.1111/j.1600-0412.2012.01498.x					false			ok	0 pdf candidates
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	semantic_scholar_openaccess_pdf_metadata	metadata	doi:10.1111/j.1600-0412.2012.01498.x					false			ok	0 pdf candidates
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	europepmc_pdf_metadata	metadata	doi:10.1111/j.1600-0412.2012.01498.x					false			ok	0 pdf candidates
sr_60360366c47c	work_title_effects_on_bone_mineral_density_of_a_monophasic_combined_oral_cont	4	target_source_independently_grounded	zhang2025clinifact	Effects on bone mineral density of a monophasic combined oral contraceptive containing nomegestrol acetate/17β-estradiol in comparison to levonorgestrel/ethinylestradiol.	10.1111/j.1600-0412.2012.01498.x	doi_accept_pdf	pdf_candidate	https://doi.org/10.1111/j.1600-0412.2012.01498.x	403	https://obgyn.onlinelibrary.wiley.com/doi/10.1111/j.1600-0412.2012.01498.x	text/html; charset=UTF-8	5784	false			http_403_blocked	DOI resolver requested with Accept: application/pdf
