paper_id,claim_id,orig_analysis_type,orig_total_model_params,orig_sample_size_50_for_100,orig_sample_size_90_for_75,orig_sample_size_90_for_50,is_covid,orig_stat_type_for_repli,orig_pearsons_r_defined,orig_pearsons_r_value,orig_pearsons_r_ci_lb,orig_pearsons_r_ci_ub,orig_effect_size_type_repli,orig_effect_size_value_repli,orig_effect_size_ci_lb,orig_effect_size_ci_ub,orig_power_threshold_small,orig_power_threshold_medium,orig_power_for_50_effect,orig_power_for_75_effect,original_effective_df1_reference,original_effective_sample_size,orig_sample_size_value,orig_sample_size_units,orig_stat_type,orig_stat_dof_1,orig_stat_dof_2,orig_stat_value,orig_stat_interaction,orig_effect_size_text,orig_effect_size_type_repro,orig_effect_size_value_repro,orig_coef_type,orig_coef_value,orig_coef_se,orig_p_value_type,orig_p_value,orig_p_value_tails,bushel_complex,orig_conv_r,orig_conv_r_lb,orig_conv_r_ub
P1rY,P1rY_5k4pxj,Single equation regression,13,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,Internet panelists,NA,NA,NA,NA,main effect,NULL,NA,NA,unstandardized,0.235,0.052,less-than,0.01,two-tailed,TRUE,NA,NA,NA
P1rY,P1rY_98316l,Single equation regression,13,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,Internet panelists,NA,NA,NA,NA,main effect,NULL,NA,NA,unstandardized,-0.234,0.071,less-than,0.01,two-tailed,TRUE,NA,NA,NA
P1rY,P1rY_b422v6,Comparison between two correlations or coefficients,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,Internet panelists,z,NA,NA,2.502,NA,NULL,NA,NA,NA,NA,NA,exact,0.012,NA,FALSE,NA,NA,NA
P1rY,P1rY_g522zw,Bivariate/multivariate correlation,12,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,Internet panelists,NA,NA,NA,NA,main effect,NULL,NA,NA,unstandardized,-0.405,0.054,less-than,0.01,two-tailed,TRUE,NA,NA,NA
P1rY,P1rY_gy22py,Single equation regression,13,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,Internet panelists,NA,NA,NA,NA,main effect,NULL,NA,NA,unstandardized,0.599,0.061,less-than,0.01,two-tailed,TRUE,NA,NA,NA
P1rY,P1rY_m1ddnx,Comparison between two correlations or coefficients,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,Internet panelists,z,NA,NA,2.267,NA,NULL,NA,NA,NA,NA,NA,exact,0.023,NA,FALSE,NA,NA,NA
P1rY,P1rY_m9vv75,Bivariate/multivariate correlation,12,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,Internet panelists,NA,NA,NA,NA,main effect,"Bidirectional Group: b = −.171, RSE = .049, St. Coef. = −.196",ser_method,-0.171,unstandardized,-0.171,0.049,less-than,0.01,two-tailed,TRUE,NA,NA,NA
P1rY,P1rY_single-trace,ordinary least squares (OLS) regression,12,NA,605,1361,FALSE,ser_t,no,NA,NA,NA,ser_method_t,-0.171,-0.267344285512665,-0.0746557144873347,NA,NA,0.41325171723151,0.742408282393579,NA,NA,393,panelists,t,381,NA,-3.48979591836735,NA,NA,NA,NA,unstandardized_coefficient,-0.171,0.049,exact,5.39943571554e-4,two-tailed,NA,-0.17599691395087344,-0.2695253035350605,-0.07723006780200219
P39Z,P39Z_single-trace,multiple regression,NA,656,2374,3558,TRUE,regress,yes,0.076697476370714,0.0333198476807086,0.119625494523358,cohen_f_squared,0.0059173114834894,0.00111035170891717,0.0145037190800966,0.994529282320194,1,0.410155432475848,0.73853765499987,NA,NA,2035,participants,t,2029,NA,-3.465,NA,NA,cohen_f_squared,0.005917311483489,unstandardized_coefficient,-0.463,NA,exact,5.403e-4,NA,NA,-0.07669747637071403,-0.11962549125551472,-0.0333199863247431
P3NJ,P3NJ_single-trace,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008,NA,exact,0.002,NA,NA,NA,NA,NA
P8az,P8az_single-trace,Logistic regression (specifically),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,"EU states' ""state-bargaining phase""",NA,NA,NA,NA,NA,"b=1.219, SE = 0.192",log_odds_ratio,1.219,unstandardized_coefficient,1.219,0.192,less-than,0.05,undetermined,NA,NA,NA,NA
PNPz,PNPz_single-trace,Partial correlation controlling for another factor,3,NA,419,949,FALSE,part_cor,yes,0.21,0.0965670218408626,0.31804789429856,part_cor,0.21,0.0965670218408626,0.31804789429856,0.394102295520387,0.999567633763534,0.427290731998072,0.765304282505387,NA,NA,290,MTurk workers,t,287,NA,3.638765,NA,r = 0.21,pearson_r,0.21,partial_correlation,0.21,0.05771189,exact,3.24774e-4,two-tailed,NA,0.20999999835245292,0.09712648449907083,0.31476815422902893
PVQK,PVQK_single-trace,Other regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4386,observations of block level housing values,NA,NA,NA,NA,interaction,"Table 5 - School Desegregation and Relative City Housing Prices  at the District Border,  coefficient -0.058,  SE=0028",ser_method,-0.058,NA,-0.058,0.028,less-than,0.05,NA,NA,NA,NA,NA
Pb9K,Pb9K_single-trace,Single equation regression analysis (e.g. ordinary least squares (OLS) regression),4,NA,2539,2539,FALSE,ser,no,NA,NA,NA,ser_method,-0.24,-0.455596038299406,-0.0244039617005941,NA,NA,0.193549438362697,0.373281682807404,NA,NA,647,respondents,z,NA,NA,-2.181818,Main or simple effect,The power analyst used the original probit coefficient estimate (-0.24) and standard error (0.11) and converted them to logodds units by multiplying each by 1.6. The converted coefficient estimate (-0.384) and standard error (0.176) were used for the power analysis (which used the Power Law Method).,ser_method,-0.24,unstandardized_coefficient,-0.24,0.11,exact,0.02912297,two-tailed,NA,-0.08546229651073979,-0.16071363402016747,-0.008721649608054924
Peaa,Peaa_single-trace,exponential random graph models (ERGMs),NA,NA,136,305,FALSE,ser,no,NA,NA,NA,ser_method,-0.51,-0.627597839072403,-0.392402160927597,NA,NA,0.988990385793409,0.999994950341264,NA,NA,523,classes,NA,NA,NA,NA,NA,NA,NA,NA,coef_ergm,-0.51,0.06,less-than,0.001,NA,NA,NA,NA,NA
PkXJ,PkXJ_single-trace,Structural equation model,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,supervisor–subordinate dyads,NA,NA,NA,NA,main effect,"Figure 2, Observational Monitoring -> Trust in Supervisor = -.12, p < .05",ser_method,-0.12,NA,-0.12,NA,less-than,0.05,NA,NA,NA,NA,NA
PlDa,PlDa_single-trace,time-series regression,3,4,6,9,FALSE,ser_t,no,NA,NA,NA,ser_method_t,0.03,0.0242445106780622,0.0357554893219378,NA,NA,0.999343815199305,0.999999996076783,17,NA,18,quarters,t,58,NA,11.11,NA,NA,NA,NA,time_series_regression_coef,0.03,0.002700270027003,exact,5.437008e-16,two-tailed,NA,0.9375206963098331,0.857938186960955,0.9653864623427296
Pxp7,Pxp7_9zwjd3,Other regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853,participants,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,less-than,0.01,NA,TRUE,NA,NA,NA
Pxp7,Pxp7_bj3dj5,Contingency table,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,participants,NA,NA,NA,NA,main effect,"Table 2, Panel C, Support for challenger (former chairman of the legislature): Tax Treatment Effect = -0.03, s.e. = 0.03, RI p value = 0.342",ser_method,-0.03,NA,-0.03,0.03,exact,0.342,NA,TRUE,NA,NA,NA
Pxp7,Pxp7_bp1rdr,Contingency table,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863,participants,NA,NA,NA,NA,main effect,"Table 2, Panel A, Willing to monitor the budget: Tax Treatment Effect = 0.05, s.e. = 0.02, RI p value = 0.003",ser_method,0.05,NA,0.05,0.02,exact,0.003,NA,FALSE,NA,NA,NA
Pxp7,Pxp7_gq9rkp,Contingency table,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862,participants,NA,NA,NA,NA,main effect,"Table 2, Panel A, Willing to monitor government: Tax Treatment Effect = 0.03, s.e. = 0.02, RI p value = 0.086",ser_method,0.03,NA,0.03,0.02,exact,0.086,NA,FALSE,NA,NA,NA
Pxp7,Pxp7_gydr78,Other regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1832,participants,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,less-than,0.01,NA,TRUE,NA,NA,NA
Pxp7,Pxp7_m92jd2,Other regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863,participants,NA,NA,NA,NA,main effect,NULL,NA,NA,NA,NA,NA,exact,0.006,NA,TRUE,NA,NA,NA
Pxp7,Pxp7_mxnr8k,Contingency table,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,participants,NA,NA,NA,NA,main effect,"Table 2, Panel C, Support for incumbent district head: Tax Treatment Effect = 0.04, s.e. = 0.05, RI p value = 0.466",ser_method,0.04,NA,0.04,0.05,exact,0.466,NA,TRUE,NA,NA,NA
Q1dl,Q1dl_bl5l8k,Single equation regression,8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,participants,NA,NA,NA,NA,main effect,"Table 3, Model 3, JSS, B = .15, SE B = .56, beta = .01",ser_method,0.01,standardized,0.01,NA,NA,NA,NA,TRUE,NA,NA,NA
Q1dl,Q1dl_bx3d65,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,participants,F,1,78,6.2,main effect,NULL,NA,NA,NA,NA,NA,less-than,0.015,NA,FALSE,NA,NA,NA
Q1dl,Q1dl_g3k5n1,Single equation regression,8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,participants,NA,NA,NA,NA,main effect,"Table 4, Model 3, WICS, B = .83, SE B = .33, beta = .34, p < .05",ser_method,0.34,standardized,0.34,NA,less-than,0.05,NA,FALSE,NA,NA,NA
Q1dl,Q1dl_gp2opq,Single equation regression,8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,participants,NA,NA,NA,NA,main effect,"Table 4, Model 3, SIC, B = -.86, SE B = .73, beta = -.13",ser_method,-0.13,standardized,-0.13,NA,NA,NA,NA,TRUE,NA,NA,NA
Q1dl,Q1dl_gw6n71,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,participants,NA,NA,NA,NA,main effect,"Table 4, Model 3, JSS, B = 1.50, SE B = 1.15, beta = .16",ser_method,0.16,standardized,0.16,NA,NA,NA,NA,TRUE,NA,NA,NA
Q1dl,Q1dl_m6knry,Single equation regression,8,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,participants,NA,NA,NA,NA,NA,"Table 3, Model 3, WICS, B = 1.04, SE B = .17, beta = .32, p < .001",ser_method,0.32,standardized,0.32,NA,less-than,0.001,NA,TRUE,NA,NA,NA
Q1dl,Q1dl_mqjo7r,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,participants,NA,1,477,37.95,main effect,NULL,NA,NA,NA,NA,NA,less-than,0.001,NA,FALSE,NA,NA,NA
Q1dl,Q1dl_single-trace,F-test on the difference in R^2 values for two nested linear regressions.,NA,NA,183,271,FALSE,anova,yes,0.271356231318786,0.0505752712039634,0.452443008633041,cohen_f_squared,0.0794871794871795,0.00250030703641956,0.250959678941458,0.143080304770206,0.598146901549151,0.238099772126154,0.463417093291529,NA,NA,81,respondents,F,1,78,6.2,NA,6 percent unique variance,NA,NA,NA,NA,NA,exact,0.01490181,two-tailed,NA,0.27135623131878583,0.05470802577375303,0.45244300425117723
QYNq,QYNq_single-trace,Seemingly Unrelated Regressions,NA,NA,809,1816,FALSE,ser,no,NA,NA,NA,ser_method,0.1894737,0.0158449985267611,0.363102401473239,NA,NA,0.187810381556302,0.361161157099403,98,NA,198,measurement,t,NA,NA,2.111111,NA,NA,NA,NA,unstandardized_regression_coefficient,0.1894737,0.0885877,less-than,0.05,NA,NA,0.20856464799533359,0.012502735877868008,0.3816796049513293
Qk5P,Qk5P_single-trace,"Within-subjects t-test, over a parameter fit per subject to the outcome data",NA,NA,37,79,FALSE,dep,yes,0.601398602865464,0.273129430319562,0.770498646555426,d_sample (dep),0.736888164287273,0.277946989650721,1.18328607096524,0.155581141523074,0.650391834154783,0.409029148819272,0.73666974448778,NA,NA,24,participants,t,23,NA,3.61,main effect,"d = 0.74, 95% CI [0.40,1.14]",cohen_d,0.74,NA,NA,NA,less-than,0.01,NA,NA,NA,NA,NA
QllV,QllV_single-trace,Single equation regression,2,96,466,1048,FALSE,ser,no,NA,NA,NA,ser_method,0.47,0.147907946625821,0.792092053374179,NA,NA,0.298417852752714,0.573419642848735,NA,NA,204,months,t,202,NA,2.86,main effect,Table 2 column 3 IVt- RVt,ser_method,0.47,NA,0.47,0.1643357,exact,0.004681422,two-tailed,NA,0.1972744097056136,0.06157771048052343,0.3221357425416839
Qv1l,Qv1l_single-trace,linear model,NA,NA,235,352,TRUE,regress,yes,0.238151610771163,0.143958000555701,0.325833331479887,cohen_f_squared,0.0601263258145363,0.0210569265623182,0.118185264385598,0.515079732537558,0.998794126926277,0.687673955516588,0.956722133663462,NA,NA,401,UK nationals,t,399,NA,-4.898,NA,NA,cohen_f_squared,0.06012633,beta,-0.24,0.05,less-than,0.001,NA,NA,-0.2381516107711629,-0.3258333352672735,-0.14395807059316226
R3eV,R3eV_single-trace,general linear model,6,38,122,180,TRUE,anova,yes,0.328892456776434,0,0.551684726264373,cohen_f_squared,0.121290243902439,0,0.417167341278133,0.0981621146980251,0.359992819263342,0.200185869480302,0.387094583376732,NA,NA,48,countries,t,41,NA,-2.23,interaction,NA,cohen_f_squared,0.121290243902439,b,-0.17,0.07,exact,0.031,NA,NA,-0.32889245677643403,-0.5516846809293461,-0.03106706439796959
R3pV,R3pV_single-trace,spatial autoregressive model,NA,933,4536,10203,TRUE,ser,no,NA,NA,NA,ser_method,-0.36,-0.574429813865447,-0.145570186134553,NA,NA,0.376650426972745,0.694253914189871,NA,NA,2629,counties,z,NA,NA,-3.29052673149189,NA,NA,NA,NA,spatial_regression_coefficient,-0.36,0.1094049765816,exact,0.001,two-tailed,NA,-0.06404388122928843,-0.1018683929231808,-0.025941428460660075
R8RN,R8RN_single-trace,logistic regression,NA,NA,119,263,FALSE,lor,yes,0.389444048184931,NA,NA,log_odds_ratio,1.55186806061262,0.180259539961658,2.92347658126359,0.0892579383399634,0.432662382553103,0.198406515661025,0.383453532325435,NA,NA,36,participants,chi_squared,1,NA,5.46,main effect,NA,log_odds_ratio,1.648251,NA,NA,NA,exact,0.01945665,two-tailed,NA,0.3894440481849308,0.04987574441300728,0.7161047252999455
R9dv,R9dv_single-trace,"Multivariate logistic regression (authors' language, but it doesn't actually appear to be multivariate)",23,557,2710,6096,FALSE,ser,no,NA,NA,NA,ser_method,0.4598,0.29633900368936,0.62326099631064,NA,NA,0.787168439745054,0.985182248216501,NA,NA,4409,women ever-in-union,z,NA,NA,5.513189,NA,odds ratio for IPV-Last 12 months-Emotional = 1.58,odds_ratio,1.58,NA,0.4598,0.0834,exact,3.523895e-8,two-tailed,NA,0.08274485024876276,0.05343572884424481,0.11184086900505924
RJb,RJb_single-trace,mixed general linear model,6,NA,516,1160,FALSE,ser,no,NA,NA,NA,ser_method,0.315,0.0112055823962917,0.618794417603708,NA,NA,0.174086729712667,0.331748492213879,113,NA,114,undergraduate students,t,NA,NA,2.032258,NA,NA,NA,NA,parameter_estimate,0.315,0.155,less-than,0.05,NA,NA,0.18777796822214118,0.004712152107087009,0.3526118107752805
RYKv,RYKv_3w5kdk,Single equation regression,NA,10602,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.0211,0.0118685696328163,0.0303314303671837,NA,NA,0.610255838034793,0.919229710762441,NA,NA,36962,respondents,t,1492,NA,4.466811,NA,NULL,NA,NA,NA,0.0211,0.00471,exact,8.537604e-6,two-tailed,FALSE,0.11487579171617647,0.06457616465351791,0.16427067172005394
RYKv,RYKv_6xnk65,Single equation regression,NA,7892,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,-0.0386,-0.0583956362438545,-0.0188043637561455,NA,NA,0.480484828973221,0.817631373252094,NA,NA,35963,respondents,t,1492,NA,-3.83053,NA,NULL,NA,NA,NA,-0.0386,0.0101,exact,1.331693e-4,two-tailed,FALSE,-0.09868459677378805,-0.1483581017801744,-0.04822980740807074
RYKv,RYKv_g41jx8,Single equation regression,NA,1392,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.0334,0.027186914169008,0.039613085830992,NA,NA,0.999530469145994,0.999999998594269,NA,NA,38102,respondents,t,1493,NA,10.543693,main effect,"Table 4, Community Action, Latin America and Caribbean (LAPOP 2010), Crime Victimization Coefficient = 0.0334, standard error = 0.00317, p < 0.001",ser_method,0.0334,NA,0.0334,0.00317,exact,4.0457970000000003e-25,two-tailed,FALSE,0.26324954535685524,0.21595157555568778,0.3086475463486399
RYKv,RYKv_p5o238,Single equation regression,NA,5777,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.0302,0.0179894243763155,0.0424105756236845,NA,NA,0.678607458157752,0.95309859074517,NA,NA,37562,respondents,t,1493,NA,4.8417771,NA,NULL,NA,NA,NA,0.0302,0.00623,exact,1.420374e-6,two-tailed,FALSE,0.12433453501633801,0.07415804673702858,0.1735357607362042
RYKv,RYKv_single-trace,multiple regression with clustered robust standard errors and country fixed effects,31,1320,6428,14463,FALSE,ser,no,NA,NA,NA,ser_method,0.0334,0.027186914169008,0.039613085830992,NA,NA,0.999530469145994,0.999999998594269,NA,NA,38102,respondents,t,1493,NA,10.543693,main effect,NA,NA,NA,coefficient,0.0334,0.00317,exact,4.0457970000000003e-25,two-tailed,NA,0.26324954535685524,0.21595157555568778,0.3086475463486399
RYKv,RYKv_wzn69v,Single equation regression,NA,2322,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.362,0.273213631500336,0.450786368499664,NA,NA,0.979105787815082,0.999972513788898,NA,NA,38031,respondents,t,1493,NA,7.9836698,NA,NULL,NA,NA,NA,0.362,0.0453,exact,2.810193e-15,two-tailed,FALSE,0.20234601972233862,0.153482876480087,0.24968254937900386
RYKv,RYKv_y68q1l,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,main effect,"Table 4, Political Interest, Asia (Asia Barometer Wave II), Crime Victimization Coefficient = 0.0215, standard error = 0.00473, p < 0.01",ser_method,0.0215,NA,0.0215,0.00473,less-than,0.01,NA,FALSE,NA,NA,NA
RZdL,RZdL_single-trace,Single equation regression,4,3497,17007,38265,FALSE,ser,no,NA,NA,NA,ser_method,-3.933,-6.24967742972634,-1.61632257027366,NA,NA,0.38366160233468,0.703884731443248,865,NA,10080,observations,t,NA,NA,-3.327411,main effect,"OLS coefficient for ""Three or more siblings"" = -3.933",ser_method,-3.933,unstandardized,-3.933,1.182,less-than,0.01,NA,NA,-0.11241820102988716,-0.1771115184496602,-0.046199871170585584
Rjp9,Rjp9_single-trace,Multilevel regression analysis,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3693,observations,NA,NA,NA,NA,NA,NA,NA,NA,unstandardized_coefficient,0.382,0.126,less-than,0.01,two-tailed,NA,NA,NA,NA
RqVE,RqVE_single-trace,Single equation regression analysis (e.g. ordinary least squares (OLS) regression),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,871215,participants,t,NA,NA,4.23,NA,b=0.028,average_marginal_effect,0.028,unstandardized_coefficient,0.028,NA,less-than,0.1,undetermined,NA,NA,NA,NA
RrOb,RrOb_single-trace,regression,22,190,920,2070,FALSE,one,yes,0.853358728523217,0.842638044054791,0.863037906864255,d_sample (one),1.63643652427828,1.56439549106769,1.70802496920597,0.999999999914457,1,1,1,NA,NA,1743,stocks,t,1742,NA,68.32,NA,NA,NA,NA,coefficient,0.4644,0.07805042,exact,0,two-tailed,NA,0.8533587285232168,0.8426375141246122,0.8630361380714593
Rvb,Rvb_single-trace,Between-subjects t-test,NA,92,434,974,FALSE,indep,yes,0.204473689129398,0.0736473472369126,0.32482745384042,d_sample (indep),0.415923294104938,0.14704147479419,0.683860351382553,0.312265951158005,0.956750546319969,0.333191234213376,0.630175232948364,NA,NA,218,participants,t,216,NA,3.07,NA,NA,cohen_d,0.415923294104938,NA,NA,NA,exact,0.002415111,two-tailed,NA,0.20447368912939848,0.07364589980095884,0.32482954967318556
Ryq7,Ryq7_single-trace,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,275,party systems,t,NA,NA,2.785714286,main effect,"coefficient on log count of parties in system term = 0.39, robust SE clustered by country = 0.14, coefficient falls within a 95% confidence interval",ser_method,0.39,NA,0.39,0.14,less-than,0.05,NA,NA,0.5385076296151893,0.13791849443012952,0.7473997185336799
V0PA,V0PA_single-trace,Logistic regression (specifically),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,country civil wars,NA,NA,NA,NA,NA,b = -0.01; SE = 0.005,log_odds_ratio,-0.01,unstandardized_coefficient,-0.01,0.005,less-than,0.05,undetermined,NA,NA,NA,NA
VB9K,VB9K_single-trace,Regression with robust standard errors,2,49,230,515,FALSE,ser,no,NA,NA,NA,ser_method,-18.12,-34.1329057536922,-2.10709424630776,NA,NA,0.198450907435149,0.38354612991233,NA,NA,60,single women,t,58,NA,-2.2183984,NA,NA,ser_method_t,-18.12,unstandardized regression coefficient,-18.12,8.17,exact,0.03045642,two-tailed,NA,-0.2796666816423928,-0.4838130133999967,-0.027340497025480043
VBx1,VBx1_single-trace,Single equation regression,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,"the fraction of time a subject spends cooperating within a supergame, averaged by subject across all supergame",NA,NA,NA,NA,main effect,"Table 3, Short-Stochastic, Coefficient = -17.799, s.e. = 3.830",ser_method,-17.799,NA,-17.799,3.83,less-than,0.001,NA,NA,NA,NA,NA
VDJV,VDJV_b295y6,Single equation regression,5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,subjects,NA,NA,NA,NA,main effect,"Table 3, (1), T_Continuous: .148, standard error = .070, p < .05",ser_method,0.148,NA,0.148,0.07,less-than,0.05,NA,FALSE,NA,NA,NA
VDJV,VDJV_single-trace,Single equation regression analysis (e.g. ordinary least squares (OLS) regression),NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,individuals,NA,NA,NA,NA,NA,"b= .148, SE=.070",regression_coefficient,0.148,unstandardized_coefficient,0.148,0.07,less-than,0.05,undetermined,NA,NA,NA,NA
VGAe,VGAe_single-trace,ANOVA,NA,NA,275,615,FALSE,indep,yes,0.254657769145287,0.0547188496558245,0.425725823838119,d_sample (indep),0.521046410314981,0.108429658138316,0.930919924050657,0.160282026907696,0.669498597910185,0.239456123849424,0.466053600508673,NA,NA,94,students,F,1,93,6.38,main effect,NA,cohen_f_squared,0.0686022,NA,NA,NA,exact,0.01323236,two-tailed,NA,0.25337329727535923,0.05447237986835518,0.4238211286310784
VOwm,VOwm_single-trace,FE regression with SE clustered at firm level,NA,6278,30498,68598,FALSE,ser,no,NA,NA,NA,ser_method,0.0609,0.025424651879825,0.096375348120175,NA,NA,0.390778116421717,0.713462119251235,1052,NA,18949,firm-year observations,t,NA,NA,3.3646408839779,NA,NA,NA,NA,unstandardized_regression_coefficient,0.0609,0.0181,NA,NA,NA,NA,0.10318262241631444,0.043081171674146226,0.16212861070493712
Vj0p,Vj0p_b819vj,Logistic regression,29,15,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.2,0.0808723306391039,0.319127669360896,NA,NA,0.3766504531952,0.694253950573625,NA,NA,1502,people,NA,NA,NA,3.29052686929073,main effect,OR = 1.22,odds_ratio,1.22,NA,0.2,0.06078054,less-than,0.001,NA,FALSE,NA,NA,NA
Vj0p,Vj0p_g1j462,Logistic regression,27,15,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.2,0.0808723306391039,0.319127669360896,NA,NA,0.3766504531952,0.694253950573625,NA,NA,1502,people,NA,NA,NA,3.29052686929073,main effect,OR = 1.22,odds_ratio,1.22,NA,0.2,0.06078054,less-than,0.001,NA,FALSE,NA,NA,NA
Vj0p,Vj0p_g27k3q,Logistic regression,27,15,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.2,0.0808723306391039,0.319127669360896,NA,NA,0.3766504531952,0.694253950573625,NA,NA,1502,people,NA,NA,NA,3.29052686929073,main effect,OR = 1.22,odds_ratio,1.22,NA,0.2,0.06078054,less-than,0.001,NA,FALSE,NA,NA,NA
Vj0p,Vj0p_g9dq43,Logistic regression,29,15,NA,NA,FALSE,ser,no,NA,NA,NA,ser_method,0.2,0.0808723306391039,0.319127669360896,NA,NA,0.3766504531952,0.694253950573625,NA,NA,1502,people,NA,NA,NA,3.29052686929073,main effect,OR = 1.22,odds_ratio,1.22,NA,0.2,0.06078054,less-than,0.001,NA,FALSE,NA,NA,NA
Vj0p,Vj0p_mjjnpk,Logistic regression,18,59,NA,NA,FALSE,ser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502,people,NA,NA,NA,1.96,main effect,OR = 1.00,odds_ratio,1,NA,0,0,less-than,0.05,NA,FALSE,NA,NA,NA
Vj0p,Vj0p_single-trace,event history logistic regression,NA,533,2592,5831,FALSE,ser,no,NA,NA,NA,ser_method,-1.73,-1.7495996398454,-1.7104003601546,NA,NA,1,1,NA,NA,1502,people,NA,NA,NA,NA,NA,OR = 0.18,odds_ratio,0.18,coefficient,-1.73,0.01,less-than,0.001,NA,NA,NA,NA,NA
